trade_id,time,type,entry_price,exit_price,sl,tp,lot,pnl,reason
240,2025-09-18 01:58:00,ENTRY,3656.712,,3650.712,3662.712,0.5,,ENTRY_SIGNAL
240,2025-09-18 02:14:00,EXIT,3656.712,3662.712,3650.712,3662.712,0.5,30.0,TP_HIT
241,2025-09-18 06:56:00,ENTRY,3636.993,,3642.993,3630.993,0.5,,ENTRY_SIGNAL
241,2025-09-18 07:10:00,EXIT,3636.993,3642.993,3642.993,3630.993,0.5,-30.0,SL_HIT
242,2025-09-18 11:04:00,ENTRY,3667.874,,3673.874,3661.874,0.5,,ENTRY_SIGNAL
242,2025-09-18 13:00:00,EXIT,3667.874,3661.874,3673.874,3661.874,0.5,30.0,TP_HIT
243,2025-09-18 14:53:00,ENTRY,3641.912,,3647.912,3635.912,0.5,,ENTRY_SIGNAL
244,2025-09-18 15:57:00,ENTRY,3640.79,,3634.79,3646.79,0.5,,ENTRY_SIGNAL
244,2025-09-18 16:54:00,EXIT,3640.79,3646.79,3634.79,3646.79,0.5,30.0,TP_HIT
245,2025-09-18 17:52:00,ENTRY,3644.052,,3638.052,3650.052,0.5,,ENTRY_SIGNAL
245,2025-09-18 23:32:00,EXIT,3644.052,3638.052,3638.052,3650.052,0.5,-30.0,SL_HIT
246,2025-09-18 23:50:00,ENTRY,3639.724,,3633.724,3645.724,0.5,,ENTRY_SIGNAL
243,2025-09-19 01:07:00,EXIT,3641.912,3647.912,3647.912,3635.912,0.5,-30.0,SL_HIT
246,2025-09-19 01:07:00,EXIT,3639.724,3645.724,3633.724,3645.724,0.5,30.0,TP_HIT
247,2025-09-19 05:10:00,ENTRY,3658.881,,3664.881,3652.881,0.5,,ENTRY_SIGNAL
247,2025-09-19 05:54:00,EXIT,3658.881,3652.881,3664.881,3652.881,0.5,30.0,TP_HIT
248,2025-09-19 12:02:00,ENTRY,3650.673,,3644.673,3656.673,0.5,,ENTRY_SIGNAL
248,2025-09-19 12:51:00,EXIT,3650.673,3644.673,3644.673,3656.673,0.5,-30.0,SL_HIT
249,2025-09-19 15:50:00,ENTRY,3669.966,,3663.966,3675.966,0.5,,ENTRY_SIGNAL
250,2025-09-19 15:59:00,ENTRY,3670.835,,3676.835,3664.835,0.5,,ENTRY_SIGNAL
249,2025-09-19 17:45:00,EXIT,3669.966,3675.966,3663.966,3675.966,0.5,30.0,TP_HIT
250,2025-09-19 17:46:00,EXIT,3670.835,3676.835,3676.835,3664.835,0.5,-30.0,SL_HIT
251,2025-09-19 18:05:00,ENTRY,3678.607,,3684.607,3672.607,0.5,,ENTRY_SIGNAL
251,2025-09-19 19:50:00,EXIT,3678.607,3684.607,3684.607,3672.607,0.5,-30.0,SL_HIT
252,2025-09-21 22:07:00,ENTRY,3684.096,,3690.096,3678.096,0.5,,ENTRY_SIGNAL
252,2025-09-21 22:24:00,EXIT,3684.096,3690.096,3690.096,3678.096,0.5,-30.0,SL_HIT
253,2025-09-21 23:04:00,ENTRY,3688.542,,3682.542,3694.542,0.5,,ENTRY_SIGNAL
254,2025-09-21 23:53:00,ENTRY,3686.297,,3692.297,3680.297,0.5,,ENTRY_SIGNAL
254,2025-09-22 01:00:00,EXIT,3686.297,3692.297,3692.297,3680.297,0.5,-30.0,SL_HIT
255,2025-09-22 01:06:00,ENTRY,3688.566,,3682.566,3694.566,0.5,,ENTRY_SIGNAL
253,2025-09-22 01:11:00,EXIT,3688.542,3694.542,3682.542,3694.542,0.5,30.0,TP_HIT
255,2025-09-22 01:11:00,EXIT,3688.566,3694.566,3682.566,3694.566,0.5,30.0,TP_HIT
256,2025-09-22 01:58:00,ENTRY,3690.032,,3684.032,3696.032,0.5,,ENTRY_SIGNAL
256,2025-09-22 03:47:00,EXIT,3690.032,3696.032,3684.032,3696.032,0.5,30.0,TP_HIT
257,2025-09-22 05:01:00,ENTRY,3692.363,,3686.363,3698.363,0.5,,ENTRY_SIGNAL
257,2025-09-22 05:33:00,EXIT,3692.363,3698.363,3686.363,3698.363,0.5,30.0,TP_HIT
258,2025-09-22 05:51:00,ENTRY,3698.591,,3704.591,3692.591,0.5,,ENTRY_SIGNAL
259,2025-09-22 05:52:00,ENTRY,3697.381,,3703.381,3691.381,0.5,,ENTRY_SIGNAL
258,2025-09-22 06:25:00,EXIT,3698.591,3704.591,3704.591,3692.591,0.5,-30.0,SL_HIT
259,2025-09-22 06:25:00,EXIT,3697.381,3703.381,3703.381,3691.381,0.5,-30.0,SL_HIT
260,2025-09-22 07:57:00,ENTRY,3714.601,,3708.601,3720.601,0.5,,ENTRY_SIGNAL
260,2025-09-22 08:43:00,EXIT,3714.601,3720.601,3708.601,3720.601,0.5,30.0,TP_HIT
261,2025-09-22 09:09:00,ENTRY,3721.476,,3715.476,3727.476,0.5,,ENTRY_SIGNAL
261,2025-09-22 10:46:00,EXIT,3721.476,3727.476,3715.476,3727.476,0.5,30.0,TP_HIT
262,2025-09-22 11:56:00,ENTRY,3722.527,,3716.527,3728.527,0.5,,ENTRY_SIGNAL
263,2025-09-22 11:59:00,ENTRY,3724.63,,3718.63,3730.63,0.5,,ENTRY_SIGNAL
263,2025-09-22 12:19:00,EXIT,3724.63,3718.63,3718.63,3730.63,0.5,-30.0,SL_HIT
262,2025-09-22 12:21:00,EXIT,3722.527,3716.527,3716.527,3728.527,0.5,-30.0,SL_HIT
264,2025-09-22 13:01:00,ENTRY,3723.624,,3717.624,3729.624,0.5,,ENTRY_SIGNAL
264,2025-09-22 13:34:00,EXIT,3723.624,3717.624,3717.624,3729.624,0.5,-30.0,SL_HIT
265,2025-09-22 15:01:00,ENTRY,3726.125,,3720.125,3732.125,0.5,,ENTRY_SIGNAL
265,2025-09-22 15:30:00,EXIT,3726.125,3732.125,3720.125,3732.125,0.5,30.0,TP_HIT
266,2025-09-23 07:55:00,ENTRY,3753.572,,3759.572,3747.572,0.5,,ENTRY_SIGNAL
267,2025-09-23 08:05:00,ENTRY,3755.169,,3761.169,3749.169,0.5,,ENTRY_SIGNAL
266,2025-09-23 08:29:00,EXIT,3753.572,3759.572,3759.572,3747.572,0.5,-30.0,SL_HIT
267,2025-09-23 08:31:00,EXIT,3755.169,3761.169,3761.169,3749.169,0.5,-30.0,SL_HIT
268,2025-09-23 12:57:00,ENTRY,3784.237,,3790.237,3778.237,0.5,,ENTRY_SIGNAL
269,2025-09-23 13:08:00,ENTRY,3783.693,,3789.693,3777.693,0.5,,ENTRY_SIGNAL
268,2025-09-23 13:50:00,EXIT,3784.237,3778.237,3790.237,3778.237,0.5,30.0,TP_HIT
269,2025-09-23 13:50:00,EXIT,3783.693,3777.693,3789.693,3777.693,0.5,30.0,TP_HIT
270,2025-09-23 15:03:00,ENTRY,3774.267,,3768.267,3780.267,0.5,,ENTRY_SIGNAL
270,2025-09-23 15:17:00,EXIT,3774.267,3780.267,3768.267,3780.267,0.5,30.0,TP_HIT
271,2025-09-24 00:00:00,ENTRY,3762.593,,3768.593,3756.593,0.5,,ENTRY_SIGNAL
272,2025-09-24 00:54:00,ENTRY,3763.647,,3757.647,3769.647,0.5,,ENTRY_SIGNAL
271,2025-09-24 01:10:00,EXIT,3762.593,3768.593,3768.593,3756.593,0.5,-30.0,SL_HIT
272,2025-09-24 01:10:00,EXIT,3763.647,3769.647,3757.647,3769.647,0.5,30.0,TP_HIT
273,2025-09-24 06:08:00,ENTRY,3774.958,,3768.958,3780.958,0.5,,ENTRY_SIGNAL
274,2025-09-24 06:09:00,ENTRY,3775.72,,3769.72,3781.72,0.5,,ENTRY_SIGNAL
274,2025-09-24 06:28:00,EXIT,3775.72,3769.72,3769.72,3781.72,0.5,-30.0,SL_HIT
