trade_id,time,type,entry_price,exit_price,sl,tp,lot,pnl,reason
1301,2024-10-22 11:15:00,ENTRY,2735.129,,2741.129,2729.129,0.5,,ENTRY_SIGNAL
1300,2024-10-22 13:35:00,EXIT,2734.533,2740.533,2728.533,2740.533,0.5,30.0,TP_HIT
1301,2024-10-22 13:45:00,EXIT,2735.129,2741.129,2741.129,2729.129,0.5,-30.0,SL_HIT
1302,2024-10-22 18:35:00,ENTRY,2744.843,,2750.843,2738.843,0.5,,ENTRY_SIGNAL
1303,2024-10-23 01:05:00,ENTRY,2746.673,,2740.673,2752.673,0.5,,ENTRY_SIGNAL
1303,2024-10-23 01:35:00,EXIT,2746.673,2740.673,2740.673,2752.673,0.5,-30.0,SL_HIT
1302,2024-10-23 01:40:00,EXIT,2744.843,2738.843,2750.843,2738.843,0.5,30.0,TP_HIT
1304,2024-10-23 11:25:00,ENTRY,2750.657,,2756.657,2744.657,0.5,,ENTRY_SIGNAL
1305,2024-10-23 11:40:00,ENTRY,2750.004,,2756.004,2744.004,0.5,,ENTRY_SIGNAL
1304,2024-10-23 12:20:00,EXIT,2750.657,2744.657,2756.657,2744.657,0.5,30.0,TP_HIT
1305,2024-10-23 12:20:00,EXIT,2750.004,2744.004,2756.004,2744.004,0.5,30.0,TP_HIT
1306,2024-10-23 16:45:00,ENTRY,2720.325,,2726.325,2714.325,0.5,,ENTRY_SIGNAL
1306,2024-10-23 17:35:00,EXIT,2720.325,2714.325,2726.325,2714.325,0.5,30.0,TP_HIT
1307,2024-10-23 19:05:00,ENTRY,2715.406,,2709.406,2721.406,0.5,,ENTRY_SIGNAL
1307,2024-10-23 23:35:00,EXIT,2715.406,2721.406,2709.406,2721.406,0.5,30.0,TP_HIT
1308,2024-10-24 00:55:00,ENTRY,2721.223,,2715.223,2727.223,0.5,,ENTRY_SIGNAL
1309,2024-10-24 03:15:00,ENTRY,2722.493,,2728.493,2716.493,0.5,,ENTRY_SIGNAL
1308,2024-10-24 05:00:00,EXIT,2721.223,2727.223,2715.223,2727.223,0.5,30.0,TP_HIT
1309,2024-10-24 05:30:00,EXIT,2722.493,2728.493,2728.493,2716.493,0.5,-30.0,SL_HIT
1310,2024-10-24 12:30:00,ENTRY,2736.888,,2742.888,2730.888,0.5,,ENTRY_SIGNAL
1310,2024-10-24 13:30:00,EXIT,2736.888,2742.888,2742.888,2730.888,0.5,-30.0,SL_HIT
1311,2024-10-24 19:00:00,ENTRY,2734.656,,2740.656,2728.656,0.5,,ENTRY_SIGNAL
1311,2024-10-25 02:00:00,EXIT,2734.656,2728.656,2740.656,2728.656,0.5,30.0,TP_HIT
1312,2024-10-25 05:00:00,ENTRY,2728.242,,2722.242,2734.242,0.5,,ENTRY_SIGNAL
1312,2024-10-25 08:20:00,EXIT,2728.242,2722.242,2722.242,2734.242,0.5,-30.0,SL_HIT
1313,2024-10-25 13:50:00,ENTRY,2726.276,,2732.276,2720.276,0.5,,ENTRY_SIGNAL
1313,2024-10-25 14:05:00,EXIT,2726.276,2732.276,2732.276,2720.276,0.5,-30.0,SL_HIT
1314,2024-10-28 23:00:00,ENTRY,2741.602,,2747.602,2735.602,0.5,,ENTRY_SIGNAL
1314,2024-10-29 01:05:00,EXIT,2741.602,2747.602,2747.602,2735.602,0.5,-30.0,SL_HIT
1315,2024-10-29 05:15:00,ENTRY,2753.545,,2759.545,2747.545,0.5,,ENTRY_SIGNAL
1315,2024-10-29 08:25:00,EXIT,2753.545,2747.545,2759.545,2747.545,0.5,30.0,TP_HIT
1316,2024-10-29 12:55:00,ENTRY,2749.124,,2755.124,2743.124,0.5,,ENTRY_SIGNAL
1316,2024-10-29 13:10:00,EXIT,2749.124,2755.124,2755.124,2743.124,0.5,-30.0,SL_HIT
1317,2024-10-30 02:25:00,ENTRY,2778.007,,2784.007,2772.007,0.5,,ENTRY_SIGNAL
1317,2024-10-30 05:50:00,EXIT,2778.007,2784.007,2784.007,2772.007,0.5,-30.0,SL_HIT
1318,2024-10-30 15:00:00,ENTRY,2777.086,,2783.086,2771.086,0.5,,ENTRY_SIGNAL
1318,2024-10-30 15:35:00,EXIT,2777.086,2783.086,2783.086,2771.086,0.5,-30.0,SL_HIT
1319,2024-10-30 23:25:00,ENTRY,2786.691,,2792.691,2780.691,0.5,,ENTRY_SIGNAL
1320,2024-10-31 03:20:00,ENTRY,2786.733,,2792.733,2780.733,0.5,,ENTRY_SIGNAL
1319,2024-10-31 06:55:00,EXIT,2786.691,2780.691,2792.691,2780.691,0.5,30.0,TP_HIT
1320,2024-10-31 06:55:00,EXIT,2786.733,2780.733,2792.733,2780.733,0.5,30.0,TP_HIT
1321,2024-10-31 09:40:00,ENTRY,2779.566,,2773.566,2785.566,0.5,,ENTRY_SIGNAL
1321,2024-10-31 10:15:00,EXIT,2779.566,2773.566,2773.566,2785.566,0.5,-30.0,SL_HIT
1322,2024-10-31 10:30:00,ENTRY,2779.302,,2773.302,2785.302,0.5,,ENTRY_SIGNAL
1322,2024-10-31 12:45:00,EXIT,2779.302,2773.302,2773.302,2785.302,0.5,-30.0,SL_HIT
1323,2024-10-31 17:25:00,ENTRY,2739.318,,2745.318,2733.318,0.5,,ENTRY_SIGNAL
1323,2024-10-31 18:30:00,EXIT,2739.318,2745.318,2745.318,2733.318,0.5,-30.0,SL_HIT
1324,2024-10-31 20:35:00,ENTRY,2745.65,,2751.65,2739.65,0.5,,ENTRY_SIGNAL
1325,2024-11-01 00:50:00,ENTRY,2745.6,,2751.6,2739.6,0.5,,ENTRY_SIGNAL
1324,2024-11-01 03:50:00,EXIT,2745.65,2751.65,2751.65,2739.65,0.5,-30.0,SL_HIT
1325,2024-11-01 03:50:00,EXIT,2745.6,2751.6,2751.6,2739.6,0.5,-30.0,SL_HIT
1326,2024-11-01 11:00:00,ENTRY,2751.157,,2745.157,2757.157,0.5,,ENTRY_SIGNAL
1327,2024-11-01 12:15:00,ENTRY,2751.354,,2757.354,2745.354,0.5,,ENTRY_SIGNAL
1326,2024-11-01 12:30:00,EXIT,2751.157,2757.157,2745.157,2757.157,0.5,30.0,TP_HIT
1327,2024-11-01 12:30:00,EXIT,2751.354,2757.354,2757.354,2745.354,0.5,-30.0,SL_HIT
1328,2024-11-01 12:30:00,ENTRY,2756.355,,2750.355,2762.355,0.5,,ENTRY_SIGNAL
1328,2024-11-01 14:25:00,EXIT,2756.355,2750.355,2750.355,2762.355,0.5,-30.0,SL_HIT
1329,2024-11-04 04:30:00,ENTRY,2741.103,,2735.103,2747.103,0.5,,ENTRY_SIGNAL
1330,2024-11-04 05:55:00,ENTRY,2741.54,,2735.54,2747.54,0.5,,ENTRY_SIGNAL
1329,2024-11-04 07:50:00,EXIT,2741.103,2735.103,2735.103,2747.103,0.5,-30.0,SL_HIT
1330,2024-11-04 07:50:00,EXIT,2741.54,2735.54,2735.54,2747.54,0.5,-30.0,SL_HIT
