<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.12.02	00:00:00	1811.227	1832.400	1807.472	1830.654	82787	0	0
2020.12.03	00:00:00	1830.653	1843.902	1823.742	1839.822	82161	0	0
2020.12.04	00:00:00	1839.827	1848.017	1829.058	1839.066	77757	0	0
2020.12.06	00:00:00	1836.664	1838.041	1833.010	1835.332	2244	0	0
2020.12.07	00:00:00	1835.338	1868.502	1822.702	1863.976	81011	0	0
2020.12.08	00:00:00	1863.975	1875.264	1860.248	1870.109	79310	0	0
2020.12.09	00:00:00	1870.122	1870.483	1825.482	1834.384	95337	0	0
2020.12.10	00:00:00	1834.354	1850.005	1828.654	1836.694	89673	0	0
2020.12.11	00:00:00	1836.696	1847.671	1823.981	1839.606	77292	0	0
2020.12.13	00:00:00	1837.167	1838.049	1835.898	1837.949	1780	0	0
2020.12.14	00:00:00	1837.949	1839.012	1818.626	1827.429	74846	0	0
2020.12.15	00:00:00	1827.381	1855.306	1825.474	1852.352	78316	0	0
2020.12.16	00:00:00	1852.354	1865.687	1844.765	1864.499	92980	0	0
2020.12.17	00:00:00	1864.500	1896.195	1862.004	1883.664	90006	0	0
2020.12.18	00:00:00	1883.663	1889.636	1877.397	1881.327	82453	0	0
2020.12.20	00:00:00	1882.880	1884.992	1882.501	1883.091	1996	0	0
2020.12.21	00:00:00	1883.092	1906.723	1855.116	1879.074	131198	0	0
2020.12.22	00:00:00	1879.028	1884.252	1858.938	1864.268	95843	0	0
2020.12.23	00:00:00	1864.318	1878.549	1856.937	1872.574	89030	0	0
2020.12.24	00:00:00	1872.574	1880.563	1869.485	1879.072	58676	0	0
2020.12.27	00:00:00	1888.983	1889.826	1885.774	1888.304	2564	0	0
2020.12.28	00:00:00	1888.350	1900.184	1869.119	1876.753	94314	0	0
2020.12.29	00:00:00	1876.738	1886.370	1871.734	1878.746	78459	0	0
2020.12.30	00:00:00	1878.745	1895.385	1876.127	1895.003	75071	0	0
2020.12.31	00:00:00	1894.985	1900.346	1885.445	1894.443	64735	0	0
2021.01.03	00:00:00	1909.364	1914.953	1907.785	1913.150	3754	0	0
2021.01.04	00:00:00	1913.105	1945.619	1909.998	1941.742	100053	0	0
2021.01.05	00:00:00	1941.743	1953.196	1934.324	1950.284	95561	0	0
2021.01.06	00:00:00	1950.335	1959.347	1900.823	1924.047	129683	0	0
2021.01.07	00:00:00	1923.999	1927.653	1906.852	1916.604	102631	0	0
2021.01.08	00:00:00	1916.555	1916.661	1828.212	1849.426	141161	0	0
2021.01.10	00:00:00	1855.094	1855.593	1841.609	1844.766	4912	0	0
2021.01.11	00:00:00	1844.736	1855.529	1816.991	1847.289	127347	0	0
2021.01.12	00:00:00	1847.242	1863.782	1836.622	1858.800	104090	0	0
2021.01.13	00:00:00	1858.752	1862.992	1841.916	1848.374	87487	0	0
2021.01.14	00:00:00	1848.372	1857.511	1830.284	1846.892	98055	0	0
2021.01.15	00:00:00	1846.840	1856.991	1823.341	1827.031	89785	0	0
2021.01.17	00:00:00	1828.004	1829.288	1802.588	1810.603	6836	0	0
2021.01.18	00:00:00	1810.660	1840.754	1810.485	1837.270	71879	0	0
2021.01.19	00:00:00	1837.272	1845.482	1833.055	1840.967	74184	0	0
2021.01.20	00:00:00	1840.969	1872.369	1832.398	1869.918	91253	0	0
2021.01.21	00:00:00	1869.966	1875.052	1858.336	1869.607	84742	0	0
2021.01.22	00:00:00	1869.633	1869.907	1837.354	1855.788	92443	0	0
2021.01.24	00:00:00	1858.263	1859.461	1856.628	1856.907	2074	0	0
2021.01.25	00:00:00	1856.928	1867.882	1847.120	1855.446	90430	0	0
2021.01.26	00:00:00	1855.444	1861.676	1848.278	1851.290	77297	0	0
2021.01.27	00:00:00	1851.308	1853.092	1831.267	1839.945	90563	0	0
2021.01.28	00:00:00	1839.992	1864.091	1834.024	1843.866	110745	0	0
2021.01.29	00:00:00	1843.912	1875.576	1839.591	1847.895	119707	0	0
2021.01.31	00:00:00	1855.338	1859.957	1851.652	1855.883	7054	0	0
2021.02.01	00:00:00	1855.828	1871.773	1849.101	1857.638	129247	0	0
2021.02.02	00:00:00	1857.684	1864.061	1829.514	1836.418	111884	0	0
2021.02.03	00:00:00	1836.432	1844.881	1829.561	1834.292	84351	0	0
2021.02.04	00:00:00	1834.274	1834.658	1784.922	1795.849	102132	0	0
2021.02.05	00:00:00	1795.896	1815.094	1792.070	1814.192	88784	0	0
2021.02.07	00:00:00	1817.316	1818.766	1815.819	1818.027	2456	0	0
2021.02.08	00:00:00	1817.979	1839.100	1807.761	1830.537	85003	0	0
2021.02.09	00:00:00	1830.534	1848.528	1829.977	1836.143	83897	0	0
2021.02.10	00:00:00	1836.142	1855.355	1834.052	1842.012	86663	0	0
2021.02.11	00:00:00	1841.995	1847.516	1821.077	1826.708	79106	0	0
2021.02.12	00:00:00	1826.711	1830.671	1810.492	1824.285	74511	0	0
2021.02.14	00:00:00	1824.955	1825.826	1820.156	1820.996	2516	0	0
2021.02.15	00:00:00	1821.045	1826.984	1816.070	1818.710	55599	0	0
2021.02.16	00:00:00	1818.707	1826.447	1786.911	1788.404	103190	0	0
2021.02.17	00:00:00	1788.354	1795.148	1769.464	1778.199	104058	0	0
2021.02.18	00:00:00	1778.149	1789.615	1768.401	1771.715	91277	0	0
2021.02.19	00:00:00	1771.666	1791.560	1760.682	1784.105	105778	0	0
2021.02.21	00:00:00	1786.388	1788.140	1781.347	1783.415	3551	0	0
2021.02.22	00:00:00	1783.464	1812.607	1780.705	1810.463	100667	0	0
2021.02.23	00:00:00	1810.467	1815.962	1795.662	1805.822	92940	0	0
2021.02.24	00:00:00	1805.852	1813.773	1783.529	1803.051	102256	0	0
2021.02.25	00:00:00	1803.058	1804.199	1765.230	1769.916	144461	0	0
2021.02.26	00:00:00	1769.965	1775.771	1717.105	1734.706	192841	0	0
2021.02.28	00:00:00	1738.015	1739.996	1735.342	1739.276	4237	0	0
2021.03.01	00:00:00	1739.243	1759.808	1719.679	1725.025	131534	0	0
2021.03.02	00:00:00	1724.995	1740.520	1707.164	1736.595	138338	0	0
2021.03.03	00:00:00	1736.585	1737.512	1701.778	1710.506	140818	0	0
2021.03.04	00:00:00	1710.502	1723.175	1690.480	1694.348	177937	0	0
2021.03.05	00:00:00	1694.314	1707.668	1687.236	1700.892	151684	0	0
2021.03.07	00:00:00	1706.358	1713.971	1706.305	1707.763	4842	0	0
2021.03.08	00:00:00	1707.744	1714.291	1676.702	1684.691	129191	0	0
2021.03.09	00:00:00	1684.658	1720.604	1680.217	1715.918	125294	0	0
2021.03.10	00:00:00	1715.902	1727.146	1708.169	1726.728	119558	0	0
2021.03.11	00:00:00	1726.737	1739.842	1719.138	1722.682	113912	0	0
2021.03.12	00:00:00	1722.713	1729.227	1699.169	1726.805	121829	0	0
2021.03.14	00:00:00	1728.308	1728.404	1724.282	1725.372	5324	0	0
2021.03.15	00:00:00	1725.367	1734.562	1721.654	1730.735	105203	0	0
2021.03.16	00:00:00	1730.702	1741.114	1726.080	1731.651	100893	0	0
2021.03.17	00:00:00	1731.603	1751.605	1723.950	1748.501	115506	0	0
2021.03.18	00:00:00	1748.468	1755.515	1719.155	1735.231	139735	0	0
2021.03.19	00:00:00	1735.226	1746.700	1728.521	1745.183	115447	0	0
2021.03.21	00:00:00	1743.770	1744.371	1738.018	1738.271	5952	0	0
2021.03.22	00:00:00	1738.263	1743.084	1727.262	1739.344	103020	0	0
2021.03.23	00:00:00	1739.337	1742.547	1724.700	1727.119	104537	0	0
2021.03.24	00:00:00	1727.135	1738.401	1723.802	1734.520	93227	0	0
2021.03.25	00:00:00	1734.530	1745.439	1721.652	1727.330	108661	0	0
2021.03.26	00:00:00	1727.353	1736.720	1721.523	1732.385	85669	0	0
2021.03.28	00:00:00	1731.433	1732.586	1730.668	1731.037	3569	0	0
2021.03.29	00:00:00	1731.051	1732.873	1705.773	1711.970	92002	0	0
2021.03.30	00:00:00	1711.975	1714.379	1678.535	1685.526	114911	0	0
2021.03.31	00:00:00	1685.557	1715.251	1677.910	1707.440	107033	0	0
2021.04.01	00:00:00	1707.443	1730.601	1705.798	1729.807	103437	0	0
2021.04.04	00:00:00	1728.518	1729.955	1726.946	1728.067	4968	0	0
2021.04.05	00:00:00	1728.030	1733.528	1721.322	1729.404	92522	0	0
2021.04.06	00:00:00	1729.374	1745.472	1727.575	1743.289	104034	0	0
2021.04.07	00:00:00	1743.254	1743.370	1730.644	1736.874	93442	0	0
2021.04.08	00:00:00	1736.844	1758.682	1733.171	1754.186	93919	0	0
2021.04.09	00:00:00	1754.216	1757.319	1731.140	1743.898	102263	0	0
2021.04.11	00:00:00	1742.518	1743.513	1740.528	1741.629	3722	0	0
2021.04.12	00:00:00	1741.595	1744.988	1727.362	1731.936	97632	0	0
2021.04.13	00:00:00	1731.939	1748.916	1723.666	1746.618	114496	0	0
2021.04.14	00:00:00	1746.613	1749.404	1732.548	1736.663	102518	0	0
2021.04.15	00:00:00	1736.633	1769.618	1734.335	1763.938	113087	0	0
2021.04.16	00:00:00	1763.907	1783.827	1759.767	1776.579	100642	0	0
2021.04.18	00:00:00	1775.696	1778.109	1774.818	1776.760	3725	0	0
2021.04.19	00:00:00	1776.730	1790.024	1766.657	1772.150	106706	0	0
2021.04.20	00:00:00	1772.153	1780.422	1763.622	1776.793	114120	0	0
2021.04.21	00:00:00	1776.798	1797.606	1776.510	1793.627	96929	0	0
2021.04.22	00:00:00	1793.676	1797.812	1777.388	1783.173	103666	0	0
2021.04.23	00:00:00	1783.164	1795.936	1769.874	1777.079	96025	0	0
2021.04.25	00:00:00	1775.652	1776.036	1773.897	1774.845	2932	0	0
2021.04.26	00:00:00	1774.859	1783.476	1768.586	1780.078	96216	0	0
2021.04.27	00:00:00	1780.084	1785.571	1773.730	1775.474	92886	0	0
2021.04.28	00:00:00	1775.467	1783.961	1762.533	1783.874	111448	0	0
2021.04.29	00:00:00	1783.838	1789.934	1755.968	1773.259	110124	0	0
2021.04.30	00:00:00	1773.257	1773.257	1764.201	1768.832	102756	0	0
2021.05.02	00:00:00	1767.114	1769.080	1766.102	1769.074	3296	0	0
2021.05.03	00:00:00	1769.036	1797.920	1767.351	1792.528	87728	0	0
2021.05.04	00:00:00	1792.482	1799.045	1770.664	1778.665	107167	0	0
2021.05.05	00:00:00	1778.632	1787.954	1770.355	1785.276	96397	0	0
2021.05.06	00:00:00	1785.276	1818.066	1781.990	1814.781	91734	0	0
2021.05.07	00:00:00	1814.771	1843.356	1812.901	1831.035	108506	0	0
2021.05.09	00:00:00	1832.952	1836.844	1832.052	1836.219	4328	0	0
2021.05.10	00:00:00	1836.240	1845.378	1830.004	1836.100	96430	0	0
2021.05.11	00:00:00	1836.101	1841.765	1817.927	1835.489	100051	0	0
2021.05.12	00:00:00	1835.494	1843.593	1813.286	1817.545	115308	0	0
2021.05.13	00:00:00	1817.499	1828.703	1808.732	1825.081	98965	0	0
2021.05.14	00:00:00	1825.082	1845.979	1819.717	1843.542	87310	0	0
2021.05.16	00:00:00	1843.841	1848.020	1843.841	1847.131	3953	0	0
2021.05.17	00:00:00	1847.105	1869.030	1843.597	1868.969	85238	0	0
2021.05.18	00:00:00	1868.927	1874.931	1863.220	1870.142	85111	0	0
2021.05.19	00:00:00	1870.141	1889.917	1852.181	1865.863	114563	0	0
2021.05.20	00:00:00	1865.908	1883.864	1863.857	1874.017	88509	0	0
2021.05.21	00:00:00	1873.996	1889.340	1870.121	1881.715	82588	0	0
2021.05.23	00:00:00	1881.041	1883.818	1880.204	1883.515	3091	0	0
2021.05.24	00:00:00	1883.513	1887.029	1875.098	1877.417	76801	0	0
2021.05.25	00:00:00	1877.380	1900.233	1872.670	1898.140	85471	0	0
2021.05.26	00:00:00	1898.138	1912.672	1890.712	1896.116	84798	0	0
2021.05.27	00:00:00	1896.126	1903.636	1888.168	1898.025	83454	0	0
2021.05.28	00:00:00	1898.048	1906.003	1882.157	1903.762	80554	0	0
2021.05.30	00:00:00	1903.861	1904.806	1903.271	1903.854	2529	0	0
2021.05.31	00:00:00	1903.901	1910.600	1902.119	1908.035	52080	0	0
2021.06.01	00:00:00	1908.043	1916.502	1892.406	1898.803	82045	0	0
2021.06.02	00:00:00	1898.807	1909.530	1894.306	1907.808	73910	0	0
2021.06.03	00:00:00	1907.812	1909.557	1863.532	1870.921	91643	0	0
2021.06.04	00:00:00	1870.913	1896.163	1855.741	1891.195	80001	0	0
2021.06.06	00:00:00	1890.050	1890.688	1888.702	1889.321	2391	0	0
2021.06.07	00:00:00	1889.303	1900.085	1881.512	1898.690	74070	0	0
2021.06.08	00:00:00	1898.678	1903.729	1883.796	1893.383	78452	0	0
2021.06.09	00:00:00	1893.371	1898.968	1887.310	1888.674	71182	0	0
2021.06.10	00:00:00	1888.689	1899.864	1869.956	1898.374	89738	0	0
2021.06.11	00:00:00	1898.350	1902.912	1874.378	1877.457	77754	0	0
2021.06.13	00:00:00	1876.217	1877.664	1873.250	1873.708	3924	0	0
2021.06.14	00:00:00	1873.661	1873.793	1844.328	1866.824	83068	0	0
2021.06.15	00:00:00	1866.813	1869.103	1851.585	1857.902	80255	0	0
2021.06.16	00:00:00	1857.948	1863.562	1803.358	1818.789	102965	0	0
2021.06.17	00:00:00	1818.814	1825.244	1767.075	1776.775	137919	0	0
2021.06.18	00:00:00	1776.728	1797.215	1760.916	1764.619	133908	0	0
2021.06.20	00:00:00	1768.784	1770.066	1767.411	1769.361	5142	0	0
2021.06.21	00:00:00	1769.357	1787.620	1766.481	1783.556	121855	0	0
2021.06.22	00:00:00	1783.546	1790.108	1772.311	1777.619	99789	0	0
2021.06.23	00:00:00	1777.616	1794.907	1773.218	1777.357	95412	0	0
2021.06.24	00:00:00	1777.326	1787.995	1772.888	1775.260	89778	0	0
2021.06.25	00:00:00	1775.260	1790.327	1773.731	1781.418	85678	0	0
2021.06.27	00:00:00	1781.320	1782.809	1780.601	1781.962	2990	0	0
2021.06.28	00:00:00	1781.914	1785.725	1770.613	1778.145	88433	0	0
2021.06.29	00:00:00	1778.134	1778.977	1750.659	1761.478	105916	0	0
2021.06.30	00:00:00	1761.494	1774.410	1753.335	1768.169	98268	0	0
2021.07.01	00:00:00	1768.199	1782.795	1765.671	1775.561	97216	0	0
2021.07.02	00:00:00	1775.551	1795.039	1774.328	1787.502	92717	0	0
2021.07.02	10:00:00	1782.410	1787.980	1782.230	1787.080	2895	0	0
2021.07.02	11:00:00	1787.080	1788.750	1784.990	1785.880	3695	0	0
2021.07.02	12:00:00	1785.880	1793.860	1775.840	1789.570	12323	0	0
2021.07.02	13:00:00	1789.470	1795.040	1780.136	1785.564	11579	0	0
2021.07.02	14:00:00	1785.547	1786.636	1778.009	1782.839	8457	0	125
2021.07.02	15:00:00	1782.872	1785.727	1781.529	1782.853	5242	0	125
2021.07.02	16:00:00	1782.822	1783.068	1781.544	1782.001	3890	0	125
2021.07.02	17:00:00	1782.033	1788.242	1781.761	1788.012	3809	0	125
2021.07.02	18:00:00	1787.980	1791.814	1787.969	1789.989	3513	0	125
2021.07.02	19:00:00	1789.958	1791.361	1786.387	1787.812	2848	0	125
2021.07.02	20:00:00	1787.764	1788.511	1786.079	1787.502	1240	0	187
2021.07.04	00:00:00	1787.333	1787.637	1785.517	1786.241	2712	0	0
2021.07.04	22:00:00	1787.333	1787.637	1785.517	1785.524	1147	0	125
2021.07.04	23:00:00	1785.524	1786.943	1785.521	1786.241	1469	0	125
2021.07.05	00:00:00	1786.243	1786.248	1784.483	1785.964	2071	0	125
2021.07.05	01:00:00	1785.961	1789.899	1785.034	1789.389	4110	0	125
2021.07.05	02:00:00	1789.392	1789.628	1787.283	1788.019	2765	0	125
2021.07.05	03:00:00	1788.006	1788.422	1785.381	1785.485	2270	0	125
2021.07.05	04:00:00	1785.498	1787.935	1785.321	1787.411	1752	0	125
2021.07.05	05:00:00	1787.414	1788.313	1785.940	1786.153	2710	0	125
2021.07.05	06:00:00	1786.150	1791.183	1784.699	1790.508	3650	0	125
2021.07.05	07:00:00	1790.463	1793.058	1789.056	1792.657	3500	0	125
2021.07.05	08:00:00	1792.688	1794.641	1791.012	1792.779	3107	0	125
2021.07.05	09:00:00	1792.740	1793.446	1790.061	1791.404	3135	0	125
2021.07.05	10:00:00	1791.396	1793.244	1790.702	1793.062	2628	0	125
2021.07.05	11:00:00	1793.108	1793.158	1789.207	1789.615	2699	0	125
2021.07.05	12:00:00	1789.619	1792.608	1789.619	1791.843	3032	0	125
2021.07.05	13:00:00	1791.845	1793.155	1790.969	1791.159	3288	0	125
2021.07.05	14:00:00	1791.204	1791.945	1790.184	1790.992	2688	0	125
2021.07.05	15:00:00	1790.993	1791.855	1789.843	1790.861	2305	0	125
2021.07.05	16:00:00	1790.876	1791.869	1790.018	1791.705	1825	0	125
2021.07.05	22:00:00	1791.690	1792.754	1791.356	1791.858	1112	0	187
2021.07.05	23:00:00	1791.857	1792.153	1790.851	1791.280	1270	0	187
2021.07.06	00:00:00	1791.268	1792.772	1790.972	1791.881	2238	0	187
2021.07.06	01:00:00	1791.881	1796.265	1790.954	1795.585	3961	0	125
2021.07.06	02:00:00	1795.567	1799.889	1794.555	1797.537	3615	0	125
2021.07.06	03:00:00	1797.533	1799.100	1796.798	1797.371	2653	0	125
2021.07.06	04:00:00	1797.372	1800.739	1797.372	1800.739	2751	0	125
2021.07.06	05:00:00	1800.750	1804.241	1800.094	1803.935	3260	0	125
2021.07.06	06:00:00	1803.983	1806.536	1803.983	1804.896	3936	0	187
2021.07.06	07:00:00	1804.895	1809.143	1804.813	1807.349	4024	0	125
2021.07.06	08:00:00	1807.386	1807.778	1802.340	1805.854	3992	0	187
2021.07.06	09:00:00	1805.903	1808.458	1805.574	1807.419	3516	0	187
2021.07.06	10:00:00	1807.436	1809.232	1806.251	1807.380	3070	0	187
2021.07.06	11:00:00	1807.428	1810.816	1806.810	1809.877	3436	0	187
2021.07.06	12:00:00	1809.828	1815.017	1807.570	1809.280	5415	0	187
2021.07.06	13:00:00	1809.260	1811.425	1806.476	1810.654	6811	0	187
2021.07.06	14:00:00	1810.700	1812.551	1803.872	1804.626	8011	0	187
2021.07.06	15:00:00	1804.577	1805.635	1795.789	1796.697	6114	0	125
2021.07.06	16:00:00	1796.650	1796.695	1789.983	1794.250	6672	0	125
2021.07.06	17:00:00	1794.226	1796.327	1793.007	1795.515	3973	0	125
2021.07.06	18:00:00	1795.485	1797.472	1794.295	1796.738	3360	0	125
2021.07.06	19:00:00	1796.761	1797.646	1796.333	1796.596	2762	0	125
2021.07.06	20:00:00	1796.549	1797.325	1796.299	1797.110	1401	0	187
2021.07.06	22:00:00	1796.280	1796.915	1795.084	1795.469	1315	0	125
2021.07.06	23:00:00	1795.438	1796.639	1795.109	1795.607	1800	0	187
2021.07.07	00:00:00	1795.559	1796.014	1793.925	1795.285	2740	0	187
2021.07.07	01:00:00	1795.283	1802.872	1794.359	1802.436	4059	0	187
2021.07.07	02:00:00	1802.439	1802.798	1799.326	1800.007	2794	0	187
2021.07.07	03:00:00	1800.021	1801.233	1798.476	1801.093	2233	0	125
2021.07.07	04:00:00	1801.099	1801.748	1797.405	1797.909	2486	0	125
2021.07.07	05:00:00	1797.905	1802.490	1797.463	1801.852	3026	0	125
2021.07.07	06:00:00	1801.806	1804.616	1800.337	1803.205	3612	0	125
2021.07.07	07:00:00	1803.208	1806.678	1800.835	1805.475	3792	0	125
2021.07.07	08:00:00	1805.429	1807.634	1803.372	1804.396	3492	0	187
2021.07.07	09:00:00	1804.397	1806.549	1803.317	1806.484	3083	0	187
2021.07.07	10:00:00	1806.463	1808.376	1806.028	1806.699	3125	0	125
2021.07.07	11:00:00	1806.705	1808.468	1806.107	1806.536	2924	0	187
2021.07.07	12:00:00	1806.557	1809.730	1803.608	1804.566	5443	0	187
2021.07.07	13:00:00	1804.520	1807.629	1800.747	1806.768	6378	0	187
2021.07.07	14:00:00	1806.816	1807.235	1796.959	1805.624	7444	0	125
2021.07.07	15:00:00	1805.578	1806.920	1800.697	1803.491	4726	0	125
2021.07.07	16:00:00	1803.526	1805.466	1801.165	1801.745	3812	0	125
2021.07.07	17:00:00	1801.769	1804.039	1800.568	1803.232	3458	0	125
2021.07.07	18:00:00	1803.266	1808.216	1802.671	1803.960	5913	0	187
2021.07.07	19:00:00	1804.005	1804.781	1802.398	1803.507	3113	0	125
2021.07.07	20:00:00	1803.460	1803.963	1802.409	1803.697	1518	0	187
2021.07.07	22:00:00	1803.733	1805.425	1803.369	1805.268	1243	0	187
2021.07.07	23:00:00	1805.269	1805.559	1803.339	1803.341	1589	0	187
2021.07.08	00:00:00	1803.337	1804.827	1802.727	1804.409	2296	0	187
2021.07.08	01:00:00	1804.402	1804.958	1799.193	1799.687	3888	0	187
2021.07.08	02:00:00	1799.661	1800.642	1796.440	1798.338	3381	0	125
2021.07.08	03:00:00	1798.336	1799.582	1797.352	1797.477	2341	0	125
2021.07.08	04:00:00	1797.476	1798.458	1796.274	1797.872	1976	0	125
2021.07.08	05:00:00	1797.870	1799.278	1796.482	1797.960	3174	0	125
2021.07.08	06:00:00	1797.914	1799.632	1796.381	1797.493	4272	0	125
2021.07.08	07:00:00	1797.471	1810.892	1797.327	1807.369	5723	0	125
2021.07.08	08:00:00	1807.418	1815.167	1805.298	1813.402	5517	0	187
2021.07.08	09:00:00	1813.399	1814.208	1809.226	1812.902	4291	0	187
2021.07.08	10:00:00	1812.948	1817.893	1806.528	1817.394	4821	0	187
2021.07.08	11:00:00	1817.346	1817.390	1812.701	1814.097	4874	0	187
2021.07.08	12:00:00	1814.079	1818.368	1811.800	1813.580	6165	0	187
2021.07.08	13:00:00	1813.544	1816.999	1807.167	1808.556	8202	0	187
2021.07.08	14:00:00	1808.603	1810.570	1801.544	1801.563	6832	0	187
2021.07.08	15:00:00	1801.609	1802.311	1794.080	1796.747	6084	0	125
2021.07.08	16:00:00	1796.759	1798.645	1796.234	1797.535	3789	0	125
2021.07.08	17:00:00	1797.541	1800.675	1797.513	1799.720	3451	0	125
2021.07.08	18:00:00	1799.688	1800.309	1798.380	1800.282	3175	0	125
2021.07.08	19:00:00	1800.285	1802.854	1796.583	1802.227	3392	0	125
2021.07.08	20:00:00	1802.181	1803.698	1801.784	1802.362	1804	0	187
2021.07.08	22:00:00	1802.746	1803.425	1802.493	1803.061	1047	0	187
2021.07.08	23:00:00	1803.061	1804.478	1802.656	1803.780	1514	0	187
2021.07.09	00:00:00	1803.793	1804.208	1800.687	1800.752	2642	0	187
2021.07.09	01:00:00	1800.707	1807.174	1799.287	1806.240	4339	0	187
2021.07.09	02:00:00	1806.265	1807.807	1803.560	1806.363	3259	0	187
2021.07.09	03:00:00	1806.365	1806.586	1804.508	1805.234	2830	0	187
2021.07.09	04:00:00	1805.248	1805.365	1801.185	1801.198	2582	0	187
2021.07.09	05:00:00	1801.243	1803.190	1799.580	1800.287	3723	0	125
2021.07.09	06:00:00	1800.241	1801.724	1796.650	1798.407	4281	0	125
2021.07.09	07:00:00	1798.397	1805.987	1796.872	1804.602	4637	0	125
2021.07.09	08:00:00	1804.648	1805.701	1800.558	1802.565	3891	0	125
2021.07.09	09:00:00	1802.531	1805.663	1801.406	1804.470	3903	0	125
2021.07.09	10:00:00	1804.439	1805.184	1802.685	1802.975	3482	0	125
2021.07.09	11:00:00	1802.930	1803.142	1798.239	1800.249	4298	0	125
2021.07.09	12:00:00	1800.203	1803.913	1798.483	1802.428	4833	0	187
2021.07.09	13:00:00	1802.435	1805.136	1801.152	1803.801	5187	0	125
2021.07.09	14:00:00	1803.809	1808.647	1803.656	1808.320	5565	0	187
2021.07.09	15:00:00	1808.368	1811.558	1807.351	1807.918	3932	0	187
2021.07.09	16:00:00	1807.920	1810.512	1807.906	1810.325	3057	0	187
2021.07.09	17:00:00	1810.375	1811.413	1809.213	1810.558	2935	0	125
2021.07.09	18:00:00	1810.556	1812.326	1809.989	1812.167	2731	0	187
2021.07.09	19:00:00	1812.197	1812.307	1807.747	1807.954	2614	0	125
2021.07.09	20:00:00	1807.982	1808.920	1807.213	1808.278	1223	0	187
2021.07.11	00:00:00	1808.105	1808.511	1806.358	1806.461	2702	0	0
2021.07.11	22:00:00	1808.105	1808.452	1807.411	1807.787	1209	0	187
2021.07.11	23:00:00	1807.825	1808.511	1806.358	1806.461	1353	0	187
2021.07.12	00:00:00	1806.508	1809.415	1805.485	1808.926	2231	0	187
2021.07.12	01:00:00	1808.926	1810.829	1804.274	1805.471	3798	0	187
2021.07.12	02:00:00	1805.523	1807.365	1805.014	1805.291	2911	0	187
2021.07.12	03:00:00	1805.297	1805.565	1802.297	1802.971	2449	0	187
2021.07.12	04:00:00	1802.971	1803.798	1801.960	1802.976	1911	0	187
2021.07.12	05:00:00	1802.986	1802.986	1800.364	1802.353	2723	0	187
2021.07.12	06:00:00	1802.355	1802.402	1798.963	1800.816	3339	0	187
2021.07.12	07:00:00	1800.836	1806.177	1798.938	1804.021	3776	0	125
2021.07.12	08:00:00	1804.034	1805.001	1801.938	1803.153	3118	0	125
2021.07.12	09:00:00	1803.198	1805.025	1800.500	1801.806	3478	0	187
2021.07.12	10:00:00	1801.852	1802.364	1798.574	1800.315	3491	0	187
2021.07.12	11:00:00	1800.361	1801.618	1798.252	1800.036	3319	0	125
2021.07.12	12:00:00	1800.030	1803.996	1798.983	1802.830	4299	0	187
2021.07.12	13:00:00	1802.785	1805.105	1792.068	1792.305	6477	0	125
2021.07.12	14:00:00	1792.336	1807.477	1791.465	1805.304	6418	0	125
2021.07.12	15:00:00	1805.351	1806.606	1803.299	1805.146	3739	0	187
2021.07.12	16:00:00	1805.201	1806.134	1804.358	1805.683	3058	0	187
2021.07.12	17:00:00	1805.680	1806.273	1803.970	1805.773	2925	0	187
2021.07.12	18:00:00	1805.782	1806.567	1805.198	1806.460	2599	0	187
2021.07.12	19:00:00	1806.453	1807.490	1805.214	1806.383	2725	0	187
2021.07.12	20:00:00	1806.334	1806.334	1805.080	1806.085	1371	0	187
2021.07.12	22:00:00	1806.261	1807.043	1806.116	1806.965	874	0	187
2021.07.12	23:00:00	1807.011	1807.545	1806.410	1807.138	1057	0	187
2021.07.13	00:00:00	1807.135	1808.540	1806.763	1807.216	1921	0	187
2021.07.13	01:00:00	1807.262	1811.073	1806.770	1810.701	2841	0	187
2021.07.13	02:00:00	1810.698	1812.729	1809.583	1811.824	2606	0	187
2021.07.13	03:00:00	1811.872	1811.927	1808.755	1809.348	1920	0	187
2021.07.13	04:00:00	1809.352	1810.318	1808.579	1809.747	1501	0	187
2021.07.13	05:00:00	1809.747	1809.792	1806.112	1806.602	2508	0	187
2021.07.13	06:00:00	1806.657	1812.331	1806.443	1810.689	3363	0	187
2021.07.13	07:00:00	1810.644	1812.117	1809.615	1809.942	3415	0	187
2021.07.13	08:00:00	1809.940	1809.987	1805.822	1808.948	3116	0	187
2021.07.13	09:00:00	1808.953	1809.462	1806.472	1808.337	2826	0	187
2021.07.13	10:00:00	1808.334	1809.996	1807.351	1808.653	2651	0	187
2021.07.13	11:00:00	1808.653	1809.527	1807.068	1809.410	2929	0	187
2021.07.13	12:00:00	1809.409	1817.046	1798.632	1800.248	10582	0	187
2021.07.13	13:00:00	1800.282	1815.253	1798.919	1813.881	9191	0	125
2021.07.13	14:00:00	1813.836	1814.399	1808.702	1812.790	5653	0	187
2021.07.13	15:00:00	1812.807	1814.877	1810.621	1813.261	3600	0	187
2021.07.13	16:00:00	1813.271	1813.938	1811.251	1811.524	3075	0	187
2021.07.13	17:00:00	1811.522	1811.608	1807.138	1807.377	4569	0	125
2021.07.13	18:00:00	1807.365	1809.614	1805.204	1807.406	3798	0	187
