<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.08	21:00:00	1.09359	1.09407	1.09349	1.09381	859	0	6
2024.03.10	21:00:00	1.09354	1.09405	1.09354	1.09382	429	0	25
2024.03.10	22:00:00	1.09379	1.09397	1.09346	1.09373	649	0	6
2024.03.10	23:00:00	1.09373	1.09433	1.09373	1.09422	969	0	6
2024.03.11	00:00:00	1.09424	1.09463	1.09380	1.09422	1206	0	6
2024.03.11	01:00:00	1.09422	1.09454	1.09387	1.09404	1375	0	6
2024.03.11	02:00:00	1.09403	1.09417	1.09371	1.09384	1208	0	6
2024.03.11	03:00:00	1.09385	1.09441	1.09378	1.09410	845	0	6
2024.03.11	04:00:00	1.09410	1.09415	1.09367	1.09386	620	0	6
2024.03.11	05:00:00	1.09385	1.09418	1.09385	1.09411	830	0	6
2024.03.11	06:00:00	1.09410	1.09434	1.09352	1.09417	1126	0	6
2024.03.11	07:00:00	1.09418	1.09470	1.09369	1.09417	1869	0	6
2024.03.11	08:00:00	1.09415	1.09479	1.09384	1.09441	2580	0	6
2024.03.11	09:00:00	1.09443	1.09447	1.09338	1.09346	1892	0	6
2024.03.11	10:00:00	1.09345	1.09432	1.09328	1.09413	1580	0	6
2024.03.11	11:00:00	1.09413	1.09431	1.09375	1.09426	1335	0	6
2024.03.11	12:00:00	1.09423	1.09429	1.09292	1.09293	2116	0	6
2024.03.11	13:00:00	1.09294	1.09316	1.09176	1.09196	2282	0	6
2024.03.11	14:00:00	1.09196	1.09247	1.09155	1.09242	2347	0	6
2024.03.11	15:00:00	1.09241	1.09284	1.09143	1.09266	2415	0	6
2024.03.11	16:00:00	1.09264	1.09277	1.09226	1.09268	1766	0	6
2024.03.11	17:00:00	1.09268	1.09303	1.09244	1.09250	1957	0	6
2024.03.11	18:00:00	1.09250	1.09259	1.09182	1.09240	1438	0	6
2024.03.11	19:00:00	1.09241	1.09263	1.09216	1.09259	1379	0	6
2024.03.11	20:00:00	1.09259	1.09271	1.09245	1.09248	605	0	6
2024.03.11	21:00:00	1.09249	1.09258	1.09195	1.09258	1303	0	8
2024.03.11	22:00:00	1.09257	1.09266	1.09241	1.09249	514	0	8
2024.03.11	23:00:00	1.09249	1.09306	1.09247	1.09304	545	0	6
2024.03.12	00:00:00	1.09302	1.09320	1.09281	1.09285	987	0	6
2024.03.12	01:00:00	1.09285	1.09339	1.09265	1.09333	1090	0	6
2024.03.12	02:00:00	1.09335	1.09360	1.09299	1.09358	1126	0	6
2024.03.12	03:00:00	1.09358	1.09378	1.09339	1.09358	670	0	6
2024.03.12	04:00:00	1.09358	1.09378	1.09342	1.09364	621	0	6
2024.03.12	05:00:00	1.09364	1.09388	1.09361	1.09380	835	0	6
2024.03.12	06:00:00	1.09379	1.09389	1.09341	1.09378	1139	0	6
2024.03.12	07:00:00	1.09378	1.09391	1.09314	1.09316	1946	0	6
2024.03.12	08:00:00	1.09317	1.09332	1.09211	1.09247	2144	0	6
2024.03.12	09:00:00	1.09245	1.09329	1.09230	1.09299	1650	0	6
2024.03.12	10:00:00	1.09298	1.09341	1.09265	1.09335	1558	0	6
2024.03.12	11:00:00	1.09334	1.09351	1.09315	1.09331	1339	0	6
2024.03.12	12:00:00	1.09329	1.09435	1.09021	1.09200	7140	0	6
2024.03.12	13:00:00	1.09201	1.09229	1.09021	1.09104	5064	0	6
2024.03.12	14:00:00	1.09106	1.09193	1.09062	1.09167	3207	0	6
2024.03.12	15:00:00	1.09167	1.09182	1.09072	1.09171	2366	0	6
2024.03.12	16:00:00	1.09173	1.09187	1.09135	1.09172	1938	0	6
2024.03.12	17:00:00	1.09172	1.09204	1.09125	1.09190	2071	0	6
2024.03.12	18:00:00	1.09190	1.09243	1.09181	1.09236	1299	0	6
2024.03.12	19:00:00	1.09237	1.09254	1.09206	1.09253	1181	0	6
2024.03.12	20:00:00	1.09253	1.09271	1.09247	1.09255	484	0	6
2024.03.12	21:00:00	1.09247	1.09262	1.09240	1.09261	1012	0	8
2024.03.12	22:00:00	1.09261	1.09283	1.09260	1.09269	333	0	8
2024.03.12	23:00:00	1.09271	1.09287	1.09265	1.09266	419	0	6
2024.03.13	00:00:00	1.09264	1.09294	1.09257	1.09266	942	0	6
2024.03.13	01:00:00	1.09267	1.09286	1.09232	1.09236	1162	0	6
2024.03.13	02:00:00	1.09236	1.09271	1.09231	1.09268	892	0	6
2024.03.13	03:00:00	1.09268	1.09303	1.09247	1.09276	833	0	6
2024.03.13	04:00:00	1.09276	1.09280	1.09220	1.09231	821	0	6
2024.03.13	05:00:00	1.09231	1.09287	1.09223	1.09283	911	0	6
2024.03.13	06:00:00	1.09283	1.09289	1.09251	1.09276	1141	0	6
2024.03.13	07:00:00	1.09275	1.09315	1.09206	1.09263	1685	0	6
2024.03.13	08:00:00	1.09265	1.09327	1.09258	1.09275	1868	0	6
2024.03.13	09:00:00	1.09273	1.09278	1.09199	1.09228	1770	0	6
2024.03.13	10:00:00	1.09228	1.09331	1.09218	1.09302	1595	0	6
2024.03.13	11:00:00	1.09304	1.09453	1.09298	1.09417	1578	0	6
2024.03.13	12:00:00	1.09418	1.09471	1.09335	1.09361	2299	0	6
2024.03.13	13:00:00	1.09363	1.09417	1.09357	1.09371	2357	0	6
2024.03.13	14:00:00	1.09371	1.09442	1.09312	1.09415	2601	0	6
2024.03.13	15:00:00	1.09415	1.09469	1.09377	1.09431	2297	0	6
2024.03.13	16:00:00	1.09428	1.09491	1.09398	1.09487	1931	0	6
2024.03.13	17:00:00	1.09485	1.09636	1.09482	1.09566	2234	0	6
2024.03.13	18:00:00	1.09566	1.09582	1.09501	1.09507	1355	0	6
2024.03.13	19:00:00	1.09507	1.09516	1.09454	1.09471	1282	0	6
2024.03.13	20:00:00	1.09470	1.09491	1.09467	1.09478	657	0	6
2024.03.13	21:00:00	1.09479	1.09488	1.09449	1.09486	1297	0	9
2024.03.13	22:00:00	1.09486	1.09509	1.09483	1.09485	457	0	8
2024.03.13	23:00:00	1.09486	1.09527	1.09486	1.09527	473	0	6
2024.03.14	00:00:00	1.09528	1.09544	1.09459	1.09483	834	0	6
2024.03.14	01:00:00	1.09483	1.09524	1.09450	1.09484	997	0	6
2024.03.14	02:00:00	1.09484	1.09497	1.09428	1.09437	642	0	6
2024.03.14	03:00:00	1.09437	1.09453	1.09411	1.09423	721	0	6
2024.03.14	04:00:00	1.09423	1.09427	1.09389	1.09423	602	0	6
2024.03.14	05:00:00	1.09423	1.09430	1.09389	1.09394	694	0	6
2024.03.14	06:00:00	1.09394	1.09418	1.09368	1.09377	824	0	6
2024.03.14	07:00:00	1.09376	1.09426	1.09316	1.09352	1916	0	6
2024.03.14	08:00:00	1.09352	1.09436	1.09350	1.09377	2079	0	6
2024.03.14	09:00:00	1.09379	1.09441	1.09370	1.09409	1634	0	6
2024.03.14	10:00:00	1.09409	1.09451	1.09375	1.09395	1621	0	6
2024.03.14	11:00:00	1.09394	1.09431	1.09375	1.09410	1358	0	6
2024.03.14	12:00:00	1.09412	1.09444	1.09242	1.09297	5127	0	6
2024.03.14	13:00:00	1.09297	1.09311	1.09086	1.09119	3937	0	6
2024.03.14	14:00:00	1.09117	1.09139	1.08958	1.08977	3139	0	6
2024.03.14	15:00:00	1.08977	1.08993	1.08827	1.08875	2692	0	6
2024.03.14	16:00:00	1.08875	1.08924	1.08844	1.08869	2075	0	6
2024.03.14	17:00:00	1.08869	1.08888	1.08807	1.08863	1432	0	6
2024.03.14	18:00:00	1.08863	1.08897	1.08835	1.08849	1391	0	6
2024.03.14	19:00:00	1.08849	1.08907	1.08804	1.08906	1412	0	6
2024.03.14	20:00:00	1.08906	1.08915	1.08824	1.08824	953	0	6
2024.03.14	21:00:00	1.08832	1.08850	1.08811	1.08848	1332	0	8
2024.03.14	22:00:00	1.08858	1.08860	1.08830	1.08839	399	0	8
2024.03.14	23:00:00	1.08839	1.08849	1.08821	1.08827	496	0	6
2024.03.15	00:00:00	1.08825	1.08844	1.08758	1.08779	1157	0	6
2024.03.15	01:00:00	1.08779	1.08798	1.08754	1.08769	958	0	6
2024.03.15	02:00:00	1.08770	1.08770	1.08725	1.08731	799	0	6
2024.03.15	03:00:00	1.08730	1.08778	1.08730	1.08768	659	0	6
2024.03.15	04:00:00	1.08768	1.08772	1.08746	1.08762	486	0	6
2024.03.15	05:00:00	1.08762	1.08773	1.08730	1.08766	710	0	6
2024.03.15	06:00:00	1.08766	1.08804	1.08751	1.08796	1133	0	6
2024.03.15	07:00:00	1.08798	1.08845	1.08783	1.08805	1543	0	6
2024.03.15	08:00:00	1.08804	1.08864	1.08778	1.08828	2122	0	6
2024.03.15	09:00:00	1.08825	1.08991	1.08823	1.08976	1741	0	6
2024.03.15	10:00:00	1.08976	1.08994	1.08889	1.08910	1455	0	6
2024.03.15	11:00:00	1.08910	1.08961	1.08866	1.08932	1328	0	6
2024.03.15	12:00:00	1.08931	1.08940	1.08842	1.08872	2755	0	6
2024.03.15	13:00:00	1.08872	1.08945	1.08831	1.08864	2826	0	6
2024.03.15	14:00:00	1.08866	1.08940	1.08842	1.08879	2821	0	6
2024.03.15	15:00:00	1.08879	1.08890	1.08812	1.08873	1918	0	6
2024.03.15	16:00:00	1.08872	1.08896	1.08833	1.08857	1977	0	6
2024.03.15	17:00:00	1.08856	1.08876	1.08831	1.08836	1479	0	6
2024.03.15	18:00:00	1.08836	1.08906	1.08835	1.08899	1164	0	6
2024.03.15	19:00:00	1.08900	1.08911	1.08867	1.08892	1189	0	6
2024.03.15	20:00:00	1.08892	1.08897	1.08866	1.08868	614	0	6
2024.03.17	21:00:00	1.08887	1.08900	1.08818	1.08887	515	0	25
2024.03.17	22:00:00	1.08886	1.08905	1.08851	1.08856	598	0	25
2024.03.17	23:00:00	1.08862	1.08864	1.08815	1.08828	817	0	6
2024.03.18	00:00:00	1.08832	1.08878	1.08803	1.08852	814	0	6
2024.03.18	01:00:00	1.08852	1.08897	1.08826	1.08886	935	0	6
2024.03.18	02:00:00	1.08887	1.08913	1.08873	1.08887	817	0	6
2024.03.18	03:00:00	1.08887	1.08904	1.08851	1.08853	626	0	6
2024.03.18	04:00:00	1.08853	1.08879	1.08850	1.08874	449	0	6
2024.03.18	05:00:00	1.08874	1.08883	1.08850	1.08869	574	0	6
2024.03.18	06:00:00	1.08869	1.08893	1.08863	1.08889	793	0	6
2024.03.18	07:00:00	1.08888	1.08962	1.08883	1.08923	1374	0	6
2024.03.18	08:00:00	1.08921	1.08974	1.08906	1.08936	1907	0	6
2024.03.18	09:00:00	1.08936	1.09002	1.08924	1.08990	1405	0	6
2024.03.18	10:00:00	1.08990	1.09015	1.08958	1.08994	1532	0	6
2024.03.18	11:00:00	1.08993	1.09057	1.08984	1.09021	1307	0	6
2024.03.18	12:00:00	1.09021	1.09047	1.08896	1.08921	1794	0	6
2024.03.18	13:00:00	1.08921	1.08934	1.08854	1.08890	1868	0	6
2024.03.18	14:00:00	1.08890	1.08931	1.08841	1.08855	1933	0	6
2024.03.18	15:00:00	1.08855	1.08888	1.08808	1.08850	1966	0	6
2024.03.18	16:00:00	1.08850	1.08850	1.08692	1.08721	1959	0	6
2024.03.18	17:00:00	1.08719	1.08750	1.08659	1.08684	1412	0	6
2024.03.18	18:00:00	1.08684	1.08709	1.08670	1.08706	970	0	6
2024.03.18	19:00:00	1.08707	1.08731	1.08675	1.08691	933	0	6
2024.03.18	20:00:00	1.08690	1.08722	1.08689	1.08718	498	0	6
2024.03.18	21:00:00	1.08719	1.08729	1.08695	1.08729	896	0	9
2024.03.18	22:00:00	1.08730	1.08736	1.08709	1.08718	488	0	8
2024.03.18	23:00:00	1.08718	1.08733	1.08710	1.08732	422	0	6
2024.03.19	00:00:00	1.08732	1.08743	1.08690	1.08690	992	0	6
2024.03.19	01:00:00	1.08690	1.08716	1.08666	1.08681	1032	0	6
2024.03.19	02:00:00	1.08681	1.08745	1.08681	1.08732	941	0	6
2024.03.19	03:00:00	1.08732	1.08762	1.08699	1.08736	1686	0	6
2024.03.19	04:00:00	1.08736	1.08763	1.08671	1.08702	1291	0	6
2024.03.19	05:00:00	1.08702	1.08718	1.08626	1.08640	1238	0	6
2024.03.19	06:00:00	1.08642	1.08682	1.08617	1.08673	1574	0	6
2024.03.19	07:00:00	1.08672	1.08672	1.08514	1.08546	1786	0	6
2024.03.19	08:00:00	1.08544	1.08561	1.08422	1.08476	2458	0	6
2024.03.19	09:00:00	1.08474	1.08501	1.08345	1.08365	2007	0	6
2024.03.19	10:00:00	1.08364	1.08454	1.08364	1.08441	2142	0	6
2024.03.19	11:00:00	1.08440	1.08513	1.08425	1.08499	1431	0	6
2024.03.19	12:00:00	1.08501	1.08557	1.08454	1.08512	2355	0	6
2024.03.19	13:00:00	1.08513	1.08571	1.08490	1.08539	2129	0	6
2024.03.19	14:00:00	1.08538	1.08650	1.08533	1.08619	1965	0	6
2024.03.19	15:00:00	1.08619	1.08619	1.08529	1.08579	1616	0	6
2024.03.19	16:00:00	1.08580	1.08635	1.08545	1.08629	1607	0	6
2024.03.19	17:00:00	1.08630	1.08672	1.08595	1.08632	1465	0	6
2024.03.19	18:00:00	1.08631	1.08650	1.08608	1.08620	997	0	6
2024.03.19	19:00:00	1.08621	1.08653	1.08609	1.08644	1015	0	6
2024.03.19	20:00:00	1.08642	1.08660	1.08636	1.08654	444	0	6
2024.03.19	21:00:00	1.08655	1.08655	1.08624	1.08652	1113	0	8
2024.03.19	22:00:00	1.08652	1.08661	1.08642	1.08650	267	0	8
2024.03.19	23:00:00	1.08654	1.08663	1.08618	1.08618	494	0	6
2024.03.20	00:00:00	1.08616	1.08646	1.08581	1.08639	799	0	6
2024.03.20	01:00:00	1.08639	1.08653	1.08618	1.08640	832	0	6
2024.03.20	02:00:00	1.08640	1.08689	1.08623	1.08683	658	0	6
2024.03.20	03:00:00	1.08683	1.08707	1.08674	1.08695	575	0	6
2024.03.20	04:00:00	1.08695	1.08704	1.08659	1.08662	628	0	6
2024.03.20	05:00:00	1.08663	1.08680	1.08648	1.08654	735	0	6
2024.03.20	06:00:00	1.08653	1.08703	1.08647	1.08701	826	0	6
2024.03.20	07:00:00	1.08697	1.08719	1.08645	1.08652	1712	0	6
2024.03.20	08:00:00	1.08650	1.08652	1.08499	1.08521	1764	0	6
2024.03.20	09:00:00	1.08521	1.08522	1.08363	1.08389	2023	0	6
2024.03.20	10:00:00	1.08389	1.08426	1.08363	1.08395	1604	0	6
2024.03.20	11:00:00	1.08395	1.08434	1.08370	1.08424	1349	0	6
2024.03.20	12:00:00	1.08422	1.08446	1.08374	1.08420	1644	0	6
2024.03.20	13:00:00	1.08420	1.08453	1.08371	1.08442	1829	0	6
2024.03.20	14:00:00	1.08441	1.08508	1.08431	1.08494	1685	0	6
2024.03.20	15:00:00	1.08494	1.08557	1.08485	1.08543	1488	0	6
2024.03.20	16:00:00	1.08545	1.08607	1.08532	1.08602	1209	0	6
2024.03.20	17:00:00	1.08602	1.08665	1.08582	1.08645	1240	0	6
2024.03.20	18:00:00	1.08644	1.09172	1.08616	1.09137	12066	0	6
2024.03.20	19:00:00	1.09140	1.09224	1.09018	1.09206	4404	0	6
2024.03.20	20:00:00	1.09203	1.09226	1.09183	1.09217	973	0	6
2024.03.20	21:00:00	1.09211	1.09222	1.09184	1.09203	1117	0	9
2024.03.20	22:00:00	1.09202	1.09318	1.09202	1.09316	710	0	8
2024.03.20	23:00:00	1.09318	1.09369	1.09289	1.09368	830	0	6
2024.03.21	00:00:00	1.09369	1.09370	1.09305	1.09331	1659	0	6
2024.03.21	01:00:00	1.09331	1.09386	1.09328	1.09349	1349	0	6
2024.03.21	02:00:00	1.09348	1.09369	1.09326	1.09351	803	0	6
2024.03.21	03:00:00	1.09351	1.09366	1.09331	1.09347	660	0	6
2024.03.21	04:00:00	1.09347	1.09352	1.09326	1.09328	516	0	6
2024.03.21	05:00:00	1.09326	1.09368	1.09313	1.09316	780	0	6
2024.03.21	06:00:00	1.09315	1.09379	1.09314	1.09373	973	0	6
2024.03.21	07:00:00	1.09371	1.09423	1.09254	1.09285	1920	0	6
2024.03.21	08:00:00	1.09285	1.09285	1.08871	1.08917	4461	0	6
2024.03.21	09:00:00	1.08918	1.09143	1.08889	1.09125	2666	0	6
2024.03.21	10:00:00	1.09124	1.09232	1.09119	1.09190	1992	0	6
2024.03.21	11:00:00	1.09190	1.09202	1.09047	1.09095	1767	0	6
2024.03.21	12:00:00	1.09096	1.09170	1.09032	1.09113	3136	0	6
2024.03.21	13:00:00	1.09113	1.09116	1.08841	1.08856	3382	0	6
2024.03.21	14:00:00	1.08854	1.08858	1.08701	1.08786	3437	0	6
2024.03.21	15:00:00	1.08785	1.08788	1.08555	1.08604	2692	0	6
2024.03.21	16:00:00	1.08602	1.08646	1.08577	1.08607	2075	0	6
2024.03.21	17:00:00	1.08607	1.08661	1.08559	1.08577	1618	0	6
2024.03.21	18:00:00	1.08580	1.08627	1.08569	1.08620	1147	0	6
2024.03.21	19:00:00	1.08620	1.08624	1.08552	1.08566	1073	0	6
2024.03.21	20:00:00	1.08568	1.08603	1.08566	1.08594	567	0	6
2024.03.21	21:00:00	1.08594	1.08611	1.08574	1.08597	1013	0	10
2024.03.21	22:00:00	1.08612	1.08618	1.08595	1.08616	274	0	8
2024.03.21	23:00:00	1.08617	1.08626	1.08605	1.08617	416	0	6
2024.03.22	00:00:00	1.08616	1.08676	1.08616	1.08649	777	0	6
2024.03.22	01:00:00	1.08649	1.08655	1.08498	1.08503	1198	0	6
2024.03.22	02:00:00	1.08503	1.08523	1.08386	1.08390	1179	0	6
2024.03.22	03:00:00	1.08389	1.08411	1.08358	1.08378	941	0	6
2024.03.22	04:00:00	1.08378	1.08379	1.08308	1.08333	821	0	6
2024.03.22	05:00:00	1.08332	1.08416	1.08332	1.08411	1078	0	6
2024.03.22	06:00:00	1.08408	1.08408	1.08268	1.08301	1260	0	6
2024.03.22	07:00:00	1.08302	1.08345	1.08206	1.08246	1922	0	6
2024.03.22	08:00:00	1.08246	1.08297	1.08078	1.08115	2087	0	6
2024.03.22	09:00:00	1.08117	1.08229	1.08117	1.08160	1981	0	6
2024.03.22	10:00:00	1.08161	1.08214	1.08142	1.08162	1564	0	6
2024.03.22	11:00:00	1.08165	1.08222	1.08113	1.08160	1464	0	6
2024.03.22	12:00:00	1.08162	1.08309	1.08141	1.08263	2571	0	6
2024.03.22	13:00:00	1.08263	1.08293	1.08181	1.08293	2198	0	6
2024.03.22	14:00:00	1.08296	1.08314	1.08143	1.08149	2018	0	6
2024.03.22	15:00:00	1.08147	1.08216	1.08100	1.08156	2029	0	6
2024.03.22	16:00:00	1.08156	1.08167	1.08054	1.08057	1623	0	6
2024.03.22	17:00:00	1.08056	1.08105	1.08045	1.08059	1122	0	6
2024.03.22	18:00:00	1.08059	1.08076	1.08035	1.08040	800	0	6
2024.03.22	19:00:00	1.08039	1.08064	1.08013	1.08053	831	0	6
2024.03.22	20:00:00	1.08051	1.08094	1.08048	1.08084	714	0	6
2024.03.24	21:00:00	1.08075	1.08092	1.08065	1.08081	267	0	25
2024.03.24	22:00:00	1.08081	1.08081	1.08041	1.08077	334	0	25
2024.03.24	23:00:00	1.08084	1.08098	1.08065	1.08071	687	0	6
2024.03.25	00:00:00	1.08072	1.08095	1.08024	1.08035	881	0	6
2024.03.25	01:00:00	1.08035	1.08195	1.08018	1.08168	1637	0	6
2024.03.25	02:00:00	1.08169	1.08218	1.08153	1.08214	978	0	6
2024.03.25	03:00:00	1.08214	1.08214	1.08115	1.08134	738	0	6
2024.03.25	04:00:00	1.08135	1.08140	1.08104	1.08130	559	0	6
2024.03.25	05:00:00	1.08130	1.08219	1.08120	1.08217	847	0	6
2024.03.25	06:00:00	1.08218	1.08218	1.08160	1.08174	965	0	6
2024.03.25	07:00:00	1.08172	1.08227	1.08135	1.08135	1302	0	6
2024.03.25	08:00:00	1.08135	1.08234	1.08071	1.08134	1854	0	6
2024.03.25	09:00:00	1.08133	1.08212	1.08111	1.08174	1315	0	6
2024.03.25	10:00:00	1.08174	1.08217	1.08160	1.08179	1314	0	6
2024.03.25	11:00:00	1.08176	1.08292	1.08161	1.08280	1211	0	6
2024.03.25	12:00:00	1.08280	1.08336	1.08275	1.08302	1416	0	6
2024.03.25	13:00:00	1.08302	1.08375	1.08288	1.08348	1494	0	6
2024.03.25	14:00:00	1.08345	1.08420	1.08334	1.08386	1560	0	6
2024.03.25	15:00:00	1.08386	1.08390	1.08312	1.08361	1290	0	6
2024.03.25	16:00:00	1.08362	1.08379	1.08328	1.08362	996	0	6
2024.03.25	17:00:00	1.08362	1.08377	1.08330	1.08360	908	0	6
2024.03.25	18:00:00	1.08360	1.08367	1.08344	1.08358	521	0	6
2024.03.25	19:00:00	1.08358	1.08397	1.08353	1.08388	699	0	6
2024.03.25	20:00:00	1.08388	1.08407	1.08352	1.08372	497	0	6
2024.03.25	21:00:00	1.08369	1.08375	1.08339	1.08364	1293	0	8
2024.03.25	22:00:00	1.08364	1.08379	1.08358	1.08369	285	0	8
2024.03.25	23:00:00	1.08368	1.08383	1.08359	1.08366	612	0	6
2024.03.26	00:00:00	1.08368	1.08425	1.08358	1.08423	686	0	6
2024.03.26	01:00:00	1.08423	1.08453	1.08384	1.08403	1098	0	6
2024.03.26	02:00:00	1.08403	1.08442	1.08393	1.08423	703	0	6
2024.03.26	03:00:00	1.08423	1.08441	1.08354	1.08367	686	0	6
2024.03.26	04:00:00	1.08367	1.08408	1.08363	1.08397	571	0	6
2024.03.26	05:00:00	1.08398	1.08480	1.08396	1.08467	658	0	6
2024.03.26	06:00:00	1.08466	1.08518	1.08459	1.08503	896	0	6
2024.03.26	07:00:00	1.08502	1.08524	1.08396	1.08421	1501	0	6
2024.03.26	08:00:00	1.08422	1.08512	1.08383	1.08491	1796	0	6
2024.03.26	09:00:00	1.08492	1.08554	1.08452	1.08532	1877	0	6
2024.03.26	10:00:00	1.08532	1.08640	1.08525	1.08549	1704	0	6
2024.03.26	11:00:00	1.08550	1.08595	1.08530	1.08564	1567	0	6
2024.03.26	12:00:00	1.08566	1.08590	1.08483	1.08518	2077	0	6
2024.03.26	13:00:00	1.08517	1.08584	1.08465	1.08527	1984	0	6
2024.03.26	14:00:00	1.08525	1.08547	1.08378	1.08409	2360	0	6
2024.03.26	15:00:00	1.08408	1.08439	1.08250	1.08280	2122	0	6
2024.03.26	16:00:00	1.08279	1.08322	1.08240	1.08278	1592	0	6
2024.03.26	17:00:00	1.08278	1.08353	1.08263	1.08303	1089	0	6
2024.03.26	18:00:00	1.08303	1.08346	1.08293	1.08326	791	0	6
2024.03.26	19:00:00	1.08328	1.08346	1.08284	1.08285	821	0	6
2024.03.26	20:00:00	1.08285	1.08319	1.08281	1.08311	491	0	6
2024.03.26	21:00:00	1.08312	1.08325	1.08289	1.08323	1133	0	6
2024.03.26	22:00:00	1.08325	1.08326	1.08316	1.08323	191	0	8
2024.03.26	23:00:00	1.08324	1.08329	1.08299	1.08318	362	0	6
2024.03.27	00:00:00	1.08323	1.08324	1.08271	1.08293	786	0	6
2024.03.27	01:00:00	1.08293	1.08306	1.08201	1.08230	1141	0	6
2024.03.27	02:00:00	1.08230	1.08276	1.08230	1.08255	805	0	6
2024.03.27	03:00:00	1.08255	1.08278	1.08237	1.08258	730	0	6
2024.03.27	04:00:00	1.08258	1.08300	1.08258	1.08295	488	0	6
2024.03.27	05:00:00	1.08293	1.08295	1.08251	1.08262	589	0	6
2024.03.27	06:00:00	1.08262	1.08323	1.08245	1.08320	966	0	6
2024.03.27	07:00:00	1.08318	1.08336	1.08228	1.08258	1722	0	6
2024.03.27	08:00:00	1.08258	1.08301	1.08210	1.08284	1749	0	6
2024.03.27	09:00:00	1.08282	1.08387	1.08264	1.08275	2161	0	6
2024.03.27	10:00:00	1.08275	1.08344	1.08257	1.08325	1608	0	6
2024.03.27	11:00:00	1.08325	1.08348	1.08178	1.08208	1662	0	6
2024.03.27	12:00:00	1.08210	1.08212	1.08147	1.08185	1869	0	6
2024.03.27	13:00:00	1.08185	1.08190	1.08105	1.08167	1917	0	6
2024.03.27	14:00:00	1.08167	1.08214	1.08136	1.08145	1962	0	6
2024.03.27	15:00:00	1.08142	1.08223	1.08135	1.08200	1813	0	6
2024.03.27	16:00:00	1.08199	1.08255	1.08184	1.08228	1494	0	6
2024.03.27	17:00:00	1.08228	1.08248	1.08172	1.08189	1426	0	6
2024.03.27	18:00:00	1.08189	1.08229	1.08180	1.08220	867	0	6
2024.03.27	19:00:00	1.08220	1.08273	1.08201	1.08268	855	0	6
2024.03.27	20:00:00	1.08265	1.08285	1.08257	1.08269	498	0	6
2024.03.27	21:00:00	1.08271	1.08274	1.08241	1.08268	999	0	8
2024.03.27	22:00:00	1.08268	1.08268	1.08085	1.08125	740	0	8
2024.03.27	23:00:00	1.08132	1.08148	1.08111	1.08122	615	0	6
2024.03.28	00:00:00	1.08124	1.08198	1.08077	1.08172	1115	0	6
2024.03.28	01:00:00	1.08172	1.08189	1.08145	1.08176	1102	0	6
2024.03.28	02:00:00	1.08177	1.08257	1.08171	1.08218	972	0	6
2024.03.28	03:00:00	1.08219	1.08239	1.08210	1.08212	641	0	6
2024.03.28	04:00:00	1.08212	1.08242	1.08201	1.08230	570	0	6
2024.03.28	05:00:00	1.08230	1.08263	1.08215	1.08233	707	0	6
2024.03.28	06:00:00	1.08233	1.08236	1.08148	1.08178	953	0	6
2024.03.28	07:00:00	1.08178	1.08184	1.07999	1.08008	1757	0	6
2024.03.28	08:00:00	1.08007	1.08020	1.07895	1.07918	1739	0	6
2024.03.28	09:00:00	1.07917	1.07920	1.07748	1.07754	1611	0	6
2024.03.28	10:00:00	1.07754	1.07926	1.07749	1.07889	1706	0	6
2024.03.28	11:00:00	1.07887	1.07944	1.07823	1.07837	1393	0	6
2024.03.28	12:00:00	1.07837	1.08084	1.07835	1.08077	2522	0	6
2024.03.28	13:00:00	1.08077	1.08177	1.08026	1.08120	2892	0	6
2024.03.28	14:00:00	1.08121	1.08185	1.07974	1.08000	3035	0	6
2024.03.28	15:00:00	1.07999	1.08070	1.07937	1.08010	2592	0	6
2024.03.28	16:00:00	1.08008	1.08050	1.07926	1.07994	2084	0	6
2024.03.28	17:00:00	1.07991	1.08018	1.07948	1.07961	1352	0	6
2024.03.28	18:00:00	1.07961	1.07984	1.07857	1.07872	1061	0	6
2024.03.28	19:00:00	1.07870	1.07893	1.07845	1.07880	1146	0	6
2024.03.28	20:00:00	1.07879	1.07887	1.07846	1.07870	649	0	6
2024.03.28	21:00:00	1.07867	1.07892	1.07846	1.07889	1795	0	8
2024.03.28	22:00:00	1.07888	1.07934	1.07861	1.07880	1212	0	9
2024.03.28	23:00:00	1.07881	1.07919	1.07870	1.07906	1753	0	12
2024.03.29	00:00:00	1.07906	1.07908	1.07838	1.07840	1027	0	12
2024.03.29	01:00:00	1.07839	1.07846	1.07756	1.07759	610	0	12
2024.03.29	02:00:00	1.07759	1.07789	1.07733	1.07786	1028	0	12
2024.03.29	03:00:00	1.07784	1.07793	1.07737	1.07744	577	0	6
2024.03.29	04:00:00	1.07744	1.07769	1.07743	1.07766	414	0	6
2024.03.29	05:00:00	1.07766	1.07777	1.07740	1.07750	516	0	6
2024.03.29	06:00:00	1.07750	1.07768	1.07743	1.07756	486	0	6
2024.03.29	07:00:00	1.07756	1.07816	1.07680	1.07682	797	0	6
2024.03.29	08:00:00	1.07683	1.07784	1.07680	1.07779	842	0	6
2024.03.29	09:00:00	1.07779	1.07818	1.07719	1.07818	1202	0	6
2024.03.29	10:00:00	1.07812	1.07864	1.07797	1.07825	1075	0	19
