<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.08.11	20:00:00	1.09147	1.09188	1.09099	1.09124	1838	0	6
2024.08.12	00:00:00	1.09124	1.09225	1.09116	1.09138	3127	0	6
2024.08.12	04:00:00	1.09139	1.09283	1.09134	1.09220	4687	0	6
2024.08.12	08:00:00	1.09221	1.09296	1.09158	1.09254	5805	0	6
2024.08.12	12:00:00	1.09255	1.09391	1.09147	1.09277	8476	0	6
2024.08.12	16:00:00	1.09274	1.09345	1.09217	1.09314	4388	0	6
2024.08.12	20:00:00	1.09314	1.09361	1.09271	1.09358	2203	0	6
2024.08.13	00:00:00	1.09357	1.09380	1.09289	1.09367	2938	0	6
2024.08.13	04:00:00	1.09366	1.09409	1.09262	1.09299	4787	0	6
2024.08.13	08:00:00	1.09297	1.09318	1.09135	1.09299	6029	0	6
2024.08.13	12:00:00	1.09299	1.09621	1.09253	1.09530	11001	0	5
2024.08.13	16:00:00	1.09534	1.09994	1.09524	1.09954	5466	0	6
2024.08.13	20:00:00	1.09957	1.09985	1.09888	1.09957	1564	0	6
2024.08.14	00:00:00	1.09953	1.09972	1.09884	1.09896	1969	0	6
2024.08.14	04:00:00	1.09897	1.10076	1.09862	1.10053	3031	0	6
2024.08.14	08:00:00	1.10051	1.10281	1.10022	1.10222	3589	0	6
2024.08.14	12:00:00	1.10221	1.10471	1.10039	1.10231	10489	0	5
2024.08.14	16:00:00	1.10227	1.10240	1.10106	1.10128	2370	0	6
2024.08.14	20:00:00	1.10127	1.10155	1.10096	1.10115	1286	0	6
2024.08.15	00:00:00	1.10117	1.10142	1.10031	1.10078	1495	0	6
2024.08.15	04:00:00	1.10078	1.10152	1.10070	1.10129	1877	0	6
2024.08.15	08:00:00	1.10128	1.10139	1.10030	1.10130	2048	0	6
2024.08.15	12:00:00	1.10126	1.10139	1.09494	1.09852	10702	0	5
2024.08.15	16:00:00	1.09854	1.09889	1.09714	1.09740	2689	0	6
2024.08.15	20:00:00	1.09738	1.09748	1.09685	1.09723	1472	0	6
2024.08.16	00:00:00	1.09724	1.09822	1.09716	1.09768	1757	0	6
2024.08.16	04:00:00	1.09770	1.09867	1.09759	1.09846	2417	0	6
2024.08.16	08:00:00	1.09849	1.09947	1.09784	1.09919	3266	0	6
2024.08.16	12:00:00	1.09921	1.10041	1.09825	1.09957	5635	0	5
2024.08.16	16:00:00	1.09955	1.10244	1.09951	1.10239	2722	0	6
2024.08.16	20:00:00	1.10241	1.10293	1.10218	1.10274	539	0	6
2024.08.18	20:00:00	1.10255	1.10337	1.10225	1.10244	1112	0	6
2024.08.19	00:00:00	1.10242	1.10401	1.10229	1.10386	2324	0	6
2024.08.19	04:00:00	1.10383	1.10500	1.10361	1.10425	3388	0	6
2024.08.19	08:00:00	1.10423	1.10504	1.10307	1.10418	3871	0	6
2024.08.19	12:00:00	1.10419	1.10735	1.10299	1.10689	6915	0	6
2024.08.19	16:00:00	1.10688	1.10862	1.10669	1.10833	2896	0	6
2024.08.19	20:00:00	1.10831	1.10873	1.10809	1.10850	1483	0	6
2024.08.20	00:00:00	1.10853	1.10870	1.10747	1.10752	2423	0	6
2024.08.20	04:00:00	1.10756	1.10868	1.10715	1.10863	3193	0	6
2024.08.20	08:00:00	1.10865	1.10886	1.10746	1.10804	4393	0	6
2024.08.20	12:00:00	1.10806	1.11168	1.10801	1.11046	8718	0	5
2024.08.20	16:00:00	1.11047	1.11271	1.11036	1.11243	3542	0	6
2024.08.20	20:00:00	1.11245	1.11312	1.11234	1.11271	2105	0	6
2024.08.21	00:00:00	1.11272	1.11324	1.11170	1.11209	2414	0	6
2024.08.21	04:00:00	1.11206	1.11285	1.11103	1.11137	3415	0	6
2024.08.21	08:00:00	1.11138	1.11257	1.11097	1.11143	3697	0	6
2024.08.21	12:00:00	1.11146	1.11475	1.10988	1.11421	14556	0	6
2024.08.21	16:00:00	1.11417	1.11740	1.11413	1.11515	5052	0	6
2024.08.21	20:00:00	1.11516	1.11579	1.11458	1.11546	1901	0	6
2024.08.22	00:00:00	1.11547	1.11568	1.11403	1.11442	2061	0	6
2024.08.22	04:00:00	1.11444	1.11650	1.11272	1.11366	3752	0	6
2024.08.22	08:00:00	1.11364	1.11508	1.11318	1.11365	5295	0	6
2024.08.22	12:00:00	1.11369	1.11427	1.10979	1.11125	9342	0	5
2024.08.22	16:00:00	1.11127	1.11174	1.10983	1.11084	3730	0	6
2024.08.22	20:00:00	1.11081	1.11172	1.11072	1.11157	1701	0	6
2024.08.23	00:00:00	1.11154	1.11281	1.11125	1.11244	2351	0	6
2024.08.23	04:00:00	1.11246	1.11316	1.11122	1.11188	3012	0	6
2024.08.23	08:00:00	1.11190	1.11270	1.11105	1.11187	3929	0	6
2024.08.23	12:00:00	1.11184	1.11959	1.11050	1.11752	13901	0	5
2024.08.23	16:00:00	1.11753	1.12006	1.11642	1.11910	6221	0	6
2024.08.23	20:00:00	1.11909	1.11940	1.11873	1.11927	459	0	6
2024.08.25	20:00:00	1.11895	1.11939	1.11861	1.11890	1426	0	6
2024.08.26	00:00:00	1.11892	1.12014	1.11813	1.11832	3161	0	6
2024.08.26	04:00:00	1.11833	1.11890	1.11756	1.11807	3661	0	6
2024.08.26	08:00:00	1.11806	1.11845	1.11626	1.11652	4652	0	6
2024.08.26	12:00:00	1.11650	1.11784	1.11497	1.11635	9157	0	5
2024.08.26	16:00:00	1.11632	1.11749	1.11585	1.11593	3555	0	6
2024.08.26	20:00:00	1.11595	1.11669	1.11583	1.11640	1641	0	6
2024.08.27	00:00:00	1.11642	1.11702	1.11593	1.11665	1784	0	6
2024.08.27	04:00:00	1.11667	1.11724	1.11612	1.11637	3572	0	6
2024.08.27	08:00:00	1.11635	1.11786	1.11602	1.11603	4781	0	6
2024.08.27	12:00:00	1.11606	1.11717	1.11496	1.11596	8457	0	6
2024.08.27	16:00:00	1.11597	1.11903	1.11592	1.11839	3824	0	6
2024.08.27	20:00:00	1.11841	1.11854	1.11745	1.11767	2073	0	6
2024.08.28	00:00:00	1.11768	1.11799	1.11621	1.11656	2389	0	6
2024.08.28	04:00:00	1.11653	1.11677	1.11346	1.11559	4869	0	6
2024.08.28	08:00:00	1.11557	1.11590	1.11170	1.11204	6023	0	6
2024.08.28	12:00:00	1.11206	1.11373	1.11047	1.11256	9560	0	6
2024.08.28	16:00:00	1.11257	1.11260	1.11049	1.11129	3904	0	6
2024.08.28	20:00:00	1.11127	1.11258	1.11121	1.11242	1471	0	6
2024.08.29	00:00:00	1.11241	1.11354	1.11241	1.11354	1720	0	6
2024.08.29	04:00:00	1.11352	1.11395	1.11160	1.11296	3973	0	6
2024.08.29	08:00:00	1.11293	1.11293	1.10719	1.10959	9281	0	6
2024.08.29	12:00:00	1.10961	1.10977	1.10554	1.10845	12518	0	5
2024.08.29	16:00:00	1.10846	1.10876	1.10745	1.10755	5948	0	6
2024.08.29	20:00:00	1.10752	1.10830	1.10747	1.10798	2165	0	6
2024.08.30	00:00:00	1.10801	1.10827	1.10694	1.10734	3651	0	6
2024.08.30	04:00:00	1.10735	1.10887	1.10714	1.10838	5504	0	6
2024.08.30	08:00:00	1.10839	1.10946	1.10735	1.10813	8295	0	6
2024.08.30	12:00:00	1.10815	1.10879	1.10526	1.10593	16470	0	6
2024.08.30	16:00:00	1.10593	1.10596	1.10435	1.10521	7176	0	6
2024.08.30	20:00:00	1.10520	1.10550	1.10471	1.10475	902	0	6
2024.09.01	20:00:00	1.10477	1.10495	1.10438	1.10444	1540	0	6
2024.09.02	00:00:00	1.10444	1.10553	1.10416	1.10483	3942	0	6
2024.09.02	04:00:00	1.10483	1.10699	1.10437	1.10663	5499	0	6
2024.09.02	08:00:00	1.10663	1.10770	1.10595	1.10595	7280	0	6
2024.09.02	12:00:00	1.10595	1.10716	1.10582	1.10674	6267	0	6
2024.09.02	16:00:00	1.10674	1.10725	1.10622	1.10718	1419	0	6
2024.09.02	20:00:00	1.10718	1.10727	1.10645	1.10671	1759	0	6
2024.09.03	00:00:00	1.10671	1.10698	1.10570	1.10580	4288	0	6
2024.09.03	04:00:00	1.10580	1.10673	1.10508	1.10559	6401	0	6
2024.09.03	08:00:00	1.10557	1.10594	1.10328	1.10361	9337	0	6
2024.09.03	12:00:00	1.10362	1.10694	1.10334	1.10421	14598	0	5
2024.09.03	16:00:00	1.10419	1.10467	1.10261	1.10414	5690	0	6
2024.09.03	20:00:00	1.10415	1.10501	1.10390	1.10481	2906	0	6
2024.09.04	00:00:00	1.10481	1.10560	1.10460	1.10536	4671	0	6
2024.09.04	04:00:00	1.10535	1.10625	1.10465	1.10560	6492	0	6
2024.09.04	08:00:00	1.10556	1.10585	1.10426	1.10499	7004	0	6
2024.09.04	12:00:00	1.10499	1.10950	1.10397	1.10804	13265	0	5
2024.09.04	16:00:00	1.10803	1.10864	1.10650	1.10778	6142	0	6
2024.09.04	20:00:00	1.10780	1.10861	1.10752	1.10799	2731	0	6
2024.09.05	00:00:00	1.10799	1.10851	1.10756	1.10769	4210	0	6
2024.09.05	04:00:00	1.10770	1.10902	1.10744	1.10868	5761	0	6
2024.09.05	08:00:00	1.10867	1.11078	1.10838	1.10950	7599	0	6
2024.09.05	12:00:00	1.10952	1.11196	1.10760	1.10948	16764	0	4
2024.09.05	16:00:00	1.10950	1.11129	1.10950	1.11032	5954	0	6
2024.09.05	20:00:00	1.11034	1.11122	1.11034	1.11109	2093	0	6
2024.09.06	00:00:00	1.11109	1.11158	1.11088	1.11150	3168	0	6
2024.09.06	04:00:00	1.11150	1.11206	1.11107	1.11154	5134	0	6
2024.09.06	08:00:00	1.11156	1.11204	1.11025	1.11068	6505	0	6
2024.09.06	12:00:00	1.11070	1.11546	1.10654	1.10859	31681	0	5
2024.09.06	16:00:00	1.10857	1.10892	1.10693	1.10880	9604	0	6
2024.09.06	20:00:00	1.10883	1.10884	1.10843	1.10852	972	0	6
2024.09.08	20:00:00	1.10822	1.10906	1.10816	1.10864	2102	0	6
2024.09.09	00:00:00	1.10865	1.10907	1.10785	1.10795	4464	0	6
2024.09.09	04:00:00	1.10797	1.10801	1.10545	1.10591	5987	0	6
2024.09.09	08:00:00	1.10591	1.10624	1.10354	1.10447	7688	0	6
2024.09.09	12:00:00	1.10447	1.10517	1.10337	1.10410	9812	0	6
2024.09.09	16:00:00	1.10411	1.10533	1.10372	1.10380	5325	0	6
2024.09.09	20:00:00	1.10379	1.10396	1.10330	1.10351	2207	0	6
2024.09.10	00:00:00	1.10351	1.10388	1.10281	1.10380	3157	0	6
2024.09.10	04:00:00	1.10380	1.10493	1.10334	1.10367	5220	0	6
2024.09.10	08:00:00	1.10367	1.10435	1.10263	1.10309	6143	0	6
2024.09.10	12:00:00	1.10307	1.10365	1.10148	1.10247	10170	0	6
2024.09.10	16:00:00	1.10246	1.10286	1.10204	1.10266	4748	0	6
2024.09.10	20:00:00	1.10264	1.10268	1.10173	1.10202	2278	0	6
2024.09.11	00:00:00	1.10199	1.10441	1.10166	1.10381	5147	0	6
2024.09.11	04:00:00	1.10381	1.10517	1.10377	1.10408	6309	0	6
2024.09.11	08:00:00	1.10407	1.10547	1.10364	1.10431	6550	0	6
2024.09.11	12:00:00	1.10430	1.10485	1.10016	1.10118	17936	0	5
2024.09.11	16:00:00	1.10119	1.10262	1.10094	1.10173	6354	0	6
2024.09.11	20:00:00	1.10171	1.10178	1.10094	1.10101	2002	0	6
2024.09.12	00:00:00	1.10101	1.10137	1.10059	1.10135	3109	0	6
2024.09.12	04:00:00	1.10135	1.10235	1.10057	1.10076	4806	0	6
2024.09.12	08:00:00	1.10075	1.10232	1.10052	1.10136	6139	0	6
2024.09.12	12:00:00	1.10136	1.10468	1.10096	1.10397	14718	0	5
2024.09.12	16:00:00	1.10397	1.10713	1.10368	1.10701	8007	0	6
2024.09.12	20:00:00	1.10702	1.10788	1.10681	1.10785	2716	0	6
2024.09.13	00:00:00	1.10782	1.10900	1.10772	1.10867	4618	0	6
2024.09.13	04:00:00	1.10867	1.10936	1.10728	1.10920	5360	0	6
2024.09.13	08:00:00	1.10921	1.11004	1.10808	1.10841	7565	0	6
2024.09.13	12:00:00	1.10842	1.11016	1.10791	1.10842	11852	0	5
2024.09.13	16:00:00	1.10845	1.10855	1.10759	1.10776	5047	0	6
2024.09.13	20:00:00	1.10774	1.10781	1.10723	1.10755	681	0	6
2024.09.15	20:00:00	1.10776	1.10892	1.10738	1.10870	1552	0	6
2024.09.16	00:00:00	1.10871	1.11046	1.10864	1.11037	3570	0	6
2024.09.16	04:00:00	1.11035	1.11196	1.10954	1.11147	5541	0	6
2024.09.16	08:00:00	1.11146	1.11291	1.11134	1.11233	6703	0	6
2024.09.16	12:00:00	1.11234	1.11373	1.11163	1.11222	10199	0	6
2024.09.16	16:00:00	1.11222	1.11296	1.11159	1.11284	5226	0	6
2024.09.16	20:00:00	1.11286	1.11332	1.11232	1.11287	2462	0	6
2024.09.17	00:00:00	1.11288	1.11310	1.11216	1.11238	3542	0	6
2024.09.17	04:00:00	1.11238	1.11376	1.11156	1.11362	5381	0	6
2024.09.17	08:00:00	1.11359	1.11460	1.11298	1.11382	7029	0	6
2024.09.17	12:00:00	1.11384	1.11434	1.11115	1.11172	15720	0	5
2024.09.17	16:00:00	1.11170	1.11232	1.11105	1.11158	6532	0	6
2024.09.17	20:00:00	1.11157	1.11235	1.11115	1.11215	2129	0	6
2024.09.18	00:00:00	1.11216	1.11301	1.11211	1.11258	3598	0	6
2024.09.18	04:00:00	1.11259	1.11310	1.11151	1.11307	5511	0	6
2024.09.18	08:00:00	1.11308	1.11395	1.11223	1.11243	6539	0	6
2024.09.18	12:00:00	1.11245	1.11397	1.11079	1.11154	9932	0	5
2024.09.18	16:00:00	1.11152	1.11887	1.10965	1.11057	31301	0	5
2024.09.18	20:00:00	1.11054	1.11236	1.11040	1.11137	4437	0	6
2024.09.19	00:00:00	1.11139	1.11188	1.10682	1.11181	9262	0	6
2024.09.19	04:00:00	1.11181	1.11529	1.11146	1.11454	9466	0	6
2024.09.19	08:00:00	1.11452	1.11784	1.11444	1.11577	11850	0	6
2024.09.19	12:00:00	1.11577	1.11581	1.11161	1.11462	18319	0	5
2024.09.19	16:00:00	1.11465	1.11676	1.11447	1.11618	7523	0	6
2024.09.19	20:00:00	1.11618	1.11641	1.11581	1.11590	2339	0	6
2024.09.20	00:00:00	1.11590	1.11689	1.11570	1.11656	4881	0	6
2024.09.20	04:00:00	1.11656	1.11815	1.11591	1.11625	7770	0	6
2024.09.20	08:00:00	1.11622	1.11688	1.11522	1.11613	8045	0	6
2024.09.20	12:00:00	1.11613	1.11766	1.11356	1.11585	14584	0	6
2024.09.20	16:00:00	1.11586	1.11757	1.11569	1.11616	8632	0	6
2024.09.20	20:00:00	1.11615	1.11635	1.11559	1.11627	959	0	6
2024.09.22	20:00:00	1.11613	1.11646	1.11583	1.11588	1783	0	6
2024.09.23	00:00:00	1.11587	1.11647	1.11553	1.11614	3898	0	6
2024.09.23	04:00:00	1.11614	1.11670	1.10975	1.11018	8457	0	6
2024.09.23	08:00:00	1.11011	1.11253	1.10829	1.11193	10544	0	6
2024.09.23	12:00:00	1.11193	1.11430	1.11083	1.11300	14240	0	5
2024.09.23	16:00:00	1.11298	1.11298	1.11117	1.11146	7229	0	6
2024.09.23	20:00:00	1.11145	1.11146	1.11073	1.11108	2435	0	6
2024.09.24	00:00:00	1.11108	1.11136	1.11031	1.11123	4612	0	6
2024.09.24	04:00:00	1.11123	1.11319	1.11040	1.11271	7782	0	6
2024.09.24	08:00:00	1.11269	1.11458	1.11217	1.11290	8451	0	6
2024.09.24	12:00:00	1.11290	1.11632	1.11288	1.11497	13346	0	5
2024.09.24	16:00:00	1.11497	1.11765	1.11489	1.11765	6225	0	6
2024.09.24	20:00:00	1.11763	1.11906	1.11746	1.11904	2850	0	6
2024.09.25	00:00:00	1.11904	1.11984	1.11851	1.11976	4912	0	6
2024.09.25	04:00:00	1.11976	1.11983	1.11855	1.11913	6170	0	6
2024.09.25	08:00:00	1.11913	1.11971	1.11779	1.11954	8310	0	6
2024.09.25	12:00:00	1.11954	1.12139	1.11414	1.11431	15368	0	5
2024.09.25	16:00:00	1.11430	1.11475	1.11212	1.11259	7890	0	6
2024.09.25	20:00:00	1.11262	1.11328	1.11246	1.11294	2349	0	6
2024.09.26	00:00:00	1.11294	1.11449	1.11288	1.11403	3956	0	6
2024.09.26	04:00:00	1.11403	1.11576	1.11335	1.11348	6923	0	6
2024.09.26	08:00:00	1.11345	1.11611	1.11254	1.11538	10422	0	6
2024.09.26	12:00:00	1.11538	1.11890	1.11255	1.11825	19777	0	5
2024.09.26	16:00:00	1.11824	1.11838	1.11660	1.11777	8639	0	6
2024.09.26	20:00:00	1.11780	1.11785	1.11734	1.11765	2750	0	6
2024.09.27	00:00:00	1.11765	1.11774	1.11623	1.11688	5091	0	6
2024.09.27	04:00:00	1.11688	1.11757	1.11244	1.11327	12569	0	6
2024.09.27	08:00:00	1.11327	1.11708	1.11261	1.11623	9668	0	6
2024.09.27	12:00:00	1.11622	1.12027	1.11539	1.11584	18228	0	5
2024.09.27	16:00:00	1.11583	1.11675	1.11462	1.11639	8369	0	6
2024.09.27	20:00:00	1.11636	1.11675	1.11589	1.11633	931	0	6
2024.09.29	20:00:00	1.11586	1.11722	1.11575	1.11687	2008	0	6
2024.09.30	00:00:00	1.11687	1.11735	1.11559	1.11578	5132	0	6
2024.09.30	04:00:00	1.11578	1.11752	1.11559	1.11721	6707	0	6
2024.09.30	08:00:00	1.11723	1.12088	1.11723	1.11972	10608	0	6
2024.09.30	12:00:00	1.11973	1.12009	1.11348	1.11440	15566	0	6
2024.09.30	16:00:00	1.11442	1.11623	1.11133	1.11325	13662	0	6
2024.09.30	20:00:00	1.11326	1.11424	1.11299	1.11364	2694	0	6
2024.10.01	00:00:00	1.11364	1.11431	1.11270	1.11375	4742	0	6
2024.10.01	04:00:00	1.11375	1.11438	1.11113	1.11149	8970	0	6
2024.10.01	08:00:00	1.11151	1.11197	1.10785	1.10845	11393	0	6
2024.10.01	12:00:00	1.10845	1.10884	1.10572	1.10662	20066	0	5
2024.10.01	16:00:00	1.10660	1.10769	1.10455	1.10672	11441	0	6
2024.10.01	20:00:00	1.10674	1.10724	1.10633	1.10643	2797	0	6
2024.10.02	00:00:00	1.10644	1.10737	1.10630	1.10702	4871	0	6
2024.10.02	04:00:00	1.10702	1.10735	1.10536	1.10661	8436	0	6
2024.10.02	08:00:00	1.10661	1.10825	1.10609	1.10753	9256	0	6
2024.10.02	12:00:00	1.10754	1.10770	1.10325	1.10489	13542	0	5
2024.10.02	16:00:00	1.10491	1.10547	1.10366	1.10485	6454	0	6
2024.10.02	20:00:00	1.10482	1.10524	1.10425	1.10457	2976	0	6
2024.10.03	00:00:00	1.10456	1.10464	1.10317	1.10354	4613	0	6
2024.10.03	04:00:00	1.10356	1.10418	1.10246	1.10327	8478	0	6
2024.10.03	08:00:00	1.10328	1.10464	1.10292	1.10427	9835	0	6
2024.10.03	12:00:00	1.10424	1.10465	1.10081	1.10145	18605	0	5
2024.10.03	16:00:00	1.10147	1.10358	1.10139	1.10282	6932	0	6
2024.10.03	20:00:00	1.10284	1.10369	1.10258	1.10348	2419	0	6
2024.10.04	00:00:00	1.10348	1.10393	1.10251	1.10270	5152	0	6
2024.10.04	04:00:00	1.10270	1.10352	1.10247	1.10278	6674	0	6
2024.10.04	08:00:00	1.10278	1.10368	1.10197	1.10320	8076	0	6
2024.10.04	12:00:00	1.10320	1.10328	1.09545	1.09605	21141	0	5
2024.10.04	16:00:00	1.09607	1.09774	1.09510	1.09760	6765	0	6
2024.10.04	20:00:00	1.09762	1.09774	1.09721	1.09745	1003	0	6
2024.10.06	20:00:00	1.09674	1.09718	1.09624	1.09703	2503	0	6
2024.10.07	00:00:00	1.09702	1.09774	1.09681	1.09719	5543	0	6
2024.10.07	04:00:00	1.09720	1.09733	1.09578	1.09692	7304	0	6
2024.10.07	08:00:00	1.09694	1.09804	1.09541	1.09767	10116	0	6
2024.10.07	12:00:00	1.09769	1.09847	1.09693	1.09755	12965	0	6
2024.10.07	16:00:00	1.09755	1.09866	1.09656	1.09720	6374	0	6
2024.10.07	20:00:00	1.09718	1.09788	1.09706	1.09742	2878	0	6
2024.10.08	00:00:00	1.09742	1.09867	1.09727	1.09830	5987	0	6
2024.10.08	04:00:00	1.09830	1.09953	1.09782	1.09949	7245	0	6
2024.10.08	08:00:00	1.09951	1.09969	1.09782	1.09874	8405	0	6
2024.10.08	12:00:00	1.09873	1.09896	1.09606	1.09695	10917	0	6
2024.10.08	16:00:00	1.09695	1.09778	1.09655	1.09774	5824	0	6
2024.10.08	20:00:00	1.09772	1.09807	1.09750	1.09754	2397	0	6
2024.10.09	00:00:00	1.09753	1.09784	1.09666	1.09675	4969	0	6
2024.10.09	04:00:00	1.09675	1.09756	1.09504	1.09600	7923	0	6
2024.10.09	08:00:00	1.09601	1.09704	1.09530	1.09539	7661	0	6
2024.10.09	12:00:00	1.09539	1.09595	1.09393	1.09507	10138	0	6
2024.10.09	16:00:00	1.09506	1.09506	1.09358	1.09381	6096	0	6
2024.10.09	20:00:00	1.09381	1.09426	1.09365	1.09415	2231	0	6
2024.10.10	00:00:00	1.09414	1.09456	1.09386	1.09433	4655	0	6
2024.10.10	04:00:00	1.09432	1.09443	1.09327	1.09372	5827	0	6
2024.10.10	08:00:00	1.09374	1.09394	1.09269	1.09305	7303	0	6
2024.10.10	12:00:00	1.09305	1.09542	1.09074	1.09247	22298	0	5
2024.10.10	16:00:00	1.09249	1.09342	1.08998	1.09339	9002	0	6
2024.10.10	20:00:00	1.09341	1.09374	1.09322	1.09332	2676	0	6
2024.10.11	00:00:00	1.09331	1.09404	1.09295	1.09392	3677	0	6
2024.10.11	04:00:00	1.09392	1.09450	1.09319	1.09442	5107	0	6
2024.10.11	08:00:00	1.09442	1.09537	1.09271	1.09307	6691	0	6
2024.10.11	12:00:00	1.09309	1.09521	1.09256	1.09410	13197	0	5
2024.10.11	16:00:00	1.09411	1.09474	1.09328	1.09331	4496	0	6
2024.10.11	20:00:00	1.09328	1.09379	1.09321	1.09359	963	0	6
2024.10.13	20:00:00	1.09318	1.09328	1.09220	1.09230	1501	0	6
2024.10.14	00:00:00	1.09231	1.09289	1.09151	1.09254	4847	0	6
2024.10.14	04:00:00	1.09254	1.09308	1.09220	1.09281	4812	0	6
2024.10.14	08:00:00	1.09281	1.09363	1.09087	1.09127	6943	0	6
2024.10.14	12:00:00	1.09126	1.09269	1.09044	1.09067	10656	0	6
2024.10.14	16:00:00	1.09068	1.09085	1.08877	1.09035	5459	0	6
2024.10.14	20:00:00	1.09033	1.09100	1.09025	1.09088	2223	0	6
2024.10.15	00:00:00	1.09090	1.09095	1.08955	1.08965	3973	0	6
2024.10.15	04:00:00	1.08964	1.08983	1.08846	1.08982	6679	0	6
2024.10.15	08:00:00	1.08981	1.09157	1.08967	1.09007	8517	0	6
2024.10.15	12:00:00	1.09010	1.09165	1.08981	1.08989	11379	0	5
2024.10.15	16:00:00	1.08988	1.09021	1.08815	1.08868	6014	0	6
2024.10.15	20:00:00	1.08866	1.08926	1.08827	1.08831	2248	0	6
2024.10.16	00:00:00	1.08829	1.08953	1.08819	1.08906	4151	0	6
2024.10.16	04:00:00	1.08906	1.08930	1.08749	1.08821	6724	0	6
2024.10.16	08:00:00	1.08820	1.08969	1.08775	1.08942	7897	0	6
2024.10.16	12:00:00	1.08942	1.09012	1.08659	1.08723	9803	0	5
2024.10.16	16:00:00	1.08723	1.08764	1.08529	1.08576	5258	0	6
2024.10.16	20:00:00	1.08575	1.08671	1.08562	1.08588	2635	0	6
2024.10.17	00:00:00	1.08587	1.08648	1.08508	1.08525	4912	0	6
2024.10.17	04:00:00	1.08526	1.08581	1.08486	1.08543	5737	0	6
2024.10.17	08:00:00	1.08543	1.08670	1.08487	1.08628	6677	0	6
2024.10.17	12:00:00	1.08629	1.08731	1.08105	1.08363	18211	0	5
2024.10.17	16:00:00	1.08365	1.08369	1.08207	1.08276	5844	0	6
2024.10.17	20:00:00	1.08276	1.08328	1.08252	1.08289	2119	0	6
2024.10.18	00:00:00	1.08289	1.08393	1.08270	1.08384	4730	0	6
2024.10.18	04:00:00	1.08384	1.08484	1.08365	1.08408	5979	0	6
2024.10.18	08:00:00	1.08410	1.08519	1.08339	1.08478	7366	0	6
2024.10.18	12:00:00	1.08479	1.08642	1.08460	1.08533	9267	0	5
2024.10.18	16:00:00	1.08533	1.08679	1.08526	1.08636	4873	0	6
2024.10.18	20:00:00	1.08634	1.08694	1.08626	1.08674	748	0	6
2024.10.20	20:00:00	1.08611	1.08699	1.08597	1.08680	1714	0	6
2024.10.21	00:00:00	1.08681	1.08688	1.08634	1.08658	4479	0	6
2024.10.21	04:00:00	1.08658	1.08660	1.08457	1.08480	5288	0	6
2024.10.21	08:00:00	1.08479	1.08579	1.08444	1.08553	6279	0	6
2024.10.21	12:00:00	1.08553	1.08588	1.08196	1.08199	8902	0	6
2024.10.21	16:00:00	1.08198	1.08229	1.08107	1.08151	5177	0	6
2024.10.21	20:00:00	1.08151	1.08175	1.08121	1.08153	2555	0	6
2024.10.22	00:00:00	1.08152	1.08211	1.08141	1.08189	4317	0	6
2024.10.22	04:00:00	1.08189	1.08378	1.08177	1.08362	5330	0	6
2024.10.22	08:00:00	1.08361	1.08366	1.08140	1.08175	7035	0	6
2024.10.22	12:00:00	1.08175	1.08216	1.08004	1.08044	10581	0	6
2024.10.22	16:00:00	1.08044	1.08140	1.07937	1.07946	5109	0	6
2024.10.22	20:00:00	1.07946	1.08002	1.07924	1.07962	2036	0	6
2024.10.23	00:00:00	1.07961	1.08050	1.07921	1.08020	4484	0	6
2024.10.23	04:00:00	1.08020	1.08063	1.07804	1.07817	6327	0	6
2024.10.23	08:00:00	1.07815	1.07911	1.07629	1.07631	7156	0	6
2024.10.23	12:00:00	1.07632	1.07858	1.07607	1.07787	9675	0	6
2024.10.23	16:00:00	1.07786	1.07863	1.07670	1.07854	6621	0	6
2024.10.23	20:00:00	1.07854	1.07861	1.07792	1.07799	2556	0	6
2024.10.24	00:00:00	1.07800	1.07896	1.07793	1.07866	4855	0	6
2024.10.24	04:00:00	1.07868	1.07984	1.07703	1.07956	7727	0	6
2024.10.24	08:00:00	1.07956	1.08079	1.07918	1.07947	8568	0	6
2024.10.24	12:00:00	1.07948	1.08109	1.07883	1.08047	12156	0	5
2024.10.24	16:00:00	1.08045	1.08287	1.08023	1.08286	5776	0	6
2024.10.24	20:00:00	1.08288	1.08297	1.08225	1.08235	2094	0	6
2024.10.25	00:00:00	1.08235	1.08273	1.08197	1.08216	4011	0	6
2024.10.25	04:00:00	1.08216	1.08273	1.08135	1.08242	5610	0	6
2024.10.25	08:00:00	1.08240	1.08367	1.08211	1.08214	6476	0	6
2024.10.25	12:00:00	1.08213	1.08391	1.08105	1.08121	9665	0	5
2024.10.25	16:00:00	1.08120	1.08120	1.07929	1.07956	6073	0	6
2024.10.25	20:00:00	1.07958	1.07972	1.07943	1.07955	818	0	6
2024.10.27	20:00:00	1.07925	1.08016	1.07862	1.07959	2548	0	6
2024.10.28	00:00:00	1.07958	1.08010	1.07819	1.07828	5372	0	6
2024.10.28	04:00:00	1.07828	1.08054	1.07820	1.08038	5071	0	6
2024.10.28	08:00:00	1.08036	1.08211	1.08005	1.08193	7370	0	6
2024.10.28	12:00:00	1.08191	1.08273	1.08127	1.08184	8896	0	6
2024.10.28	16:00:00	1.08184	1.08261	1.08098	1.08151	5960	0	6
2024.10.28	20:00:00	1.08153	1.08173	1.08097	1.08172	1968	0	6
