trade_id,time,type,entry_price,exit_price,sl,tp,lot,pnl,reason
3015,2025-06-27 14:35:00,EXIT,3277.635,3271.635,3271.635,3283.635,0.5,-30.0,SL_HIT
3014,2025-06-27 14:38:00,EXIT,3273.89,3267.89,3267.89,3279.89,0.5,-30.0,SL_HIT
3016,2025-06-27 14:48:00,ENTRY,3265.433,,3271.433,3259.433,0.5,,ENTRY_SIGNAL
3017,2025-06-27 14:51:00,ENTRY,3269.202,,3263.202,3275.202,0.5,,ENTRY_SIGNAL
3016,2025-06-27 14:57:00,EXIT,3265.433,3271.433,3271.433,3259.433,0.5,-30.0,SL_HIT
3017,2025-06-27 15:01:00,EXIT,3269.202,3275.202,3263.202,3275.202,0.5,30.0,TP_HIT
3018,2025-06-27 15:11:00,ENTRY,3273.252,,3279.252,3267.252,0.5,,ENTRY_SIGNAL
3019,2025-06-27 15:26:00,ENTRY,3272.953,,3266.953,3278.953,0.5,,ENTRY_SIGNAL
3018,2025-06-27 17:48:00,EXIT,3273.252,3279.252,3279.252,3267.252,0.5,-30.0,SL_HIT
3019,2025-06-27 17:48:00,EXIT,3272.953,3278.953,3266.953,3278.953,0.5,30.0,TP_HIT
3020,2025-06-27 18:30:00,ENTRY,3272.989,,3278.989,3266.989,0.5,,ENTRY_SIGNAL
3021,2025-06-27 18:45:00,ENTRY,3271.823,,3265.823,3277.823,0.5,,ENTRY_SIGNAL
3020,2025-06-29 22:12:00,EXIT,3272.989,3266.989,3278.989,3266.989,0.5,30.0,TP_HIT
3021,2025-06-29 22:12:00,EXIT,3271.823,3265.823,3265.823,3277.823,0.5,-30.0,SL_HIT
3022,2025-06-29 23:12:00,ENTRY,3268.993,,3274.993,3262.993,0.5,,ENTRY_SIGNAL
3023,2025-06-29 23:32:00,ENTRY,3268.417,,3274.417,3262.417,0.5,,ENTRY_SIGNAL
3022,2025-06-29 23:59:00,EXIT,3268.993,3262.993,3274.993,3262.993,0.5,30.0,TP_HIT
3024,2025-06-30 00:07:00,ENTRY,3265.234,,3271.234,3259.234,0.5,,ENTRY_SIGNAL
3023,2025-06-30 01:04:00,EXIT,3268.417,3262.417,3274.417,3262.417,0.5,30.0,TP_HIT
3025,2025-06-30 01:11:00,ENTRY,3267.658,,3261.658,3273.658,0.5,,ENTRY_SIGNAL
3024,2025-06-30 01:19:00,EXIT,3265.234,3271.234,3271.234,3259.234,0.5,-30.0,SL_HIT
3025,2025-06-30 01:20:00,EXIT,3267.658,3273.658,3261.658,3273.658,0.5,30.0,TP_HIT
3026,2025-06-30 01:56:00,ENTRY,3272.902,,3278.902,3266.902,0.5,,ENTRY_SIGNAL
3027,2025-06-30 02:00:00,ENTRY,3276.374,,3270.374,3282.374,0.5,,ENTRY_SIGNAL
3026,2025-06-30 02:02:00,EXIT,3272.902,3278.902,3278.902,3266.902,0.5,-30.0,SL_HIT
3027,2025-06-30 02:09:00,EXIT,3276.374,3282.374,3270.374,3282.374,0.5,30.0,TP_HIT
3028,2025-06-30 02:21:00,ENTRY,3280.464,,3286.464,3274.464,0.5,,ENTRY_SIGNAL
3029,2025-06-30 02:49:00,ENTRY,3280.019,,3274.019,3286.019,0.5,,ENTRY_SIGNAL
3029,2025-06-30 04:53:00,EXIT,3280.019,3286.019,3274.019,3286.019,0.5,30.0,TP_HIT
3028,2025-06-30 05:00:00,EXIT,3280.464,3286.464,3286.464,3274.464,0.5,-30.0,SL_HIT
3030,2025-06-30 06:09:00,ENTRY,3290.248,,3296.248,3284.248,0.5,,ENTRY_SIGNAL
3031,2025-06-30 06:17:00,ENTRY,3288.456,,3294.456,3282.456,0.5,,ENTRY_SIGNAL
3031,2025-06-30 06:35:00,EXIT,3288.456,3294.456,3294.456,3282.456,0.5,-30.0,SL_HIT
3032,2025-06-30 07:04:00,ENTRY,3293.312,,3287.312,3299.312,0.5,,ENTRY_SIGNAL
3030,2025-06-30 07:23:00,EXIT,3290.248,3296.248,3296.248,3284.248,0.5,-30.0,SL_HIT
3033,2025-06-30 07:28:00,ENTRY,3294.481,,3288.481,3300.481,0.5,,ENTRY_SIGNAL
3033,2025-06-30 08:43:00,EXIT,3294.481,3288.481,3288.481,3300.481,0.5,-30.0,SL_HIT
3032,2025-06-30 09:00:00,EXIT,3293.312,3287.312,3287.312,3299.312,0.5,-30.0,SL_HIT
3034,2025-06-30 10:13:00,ENTRY,3287.056,,3281.056,3293.056,0.5,,ENTRY_SIGNAL
3035,2025-06-30 10:35:00,ENTRY,3285.15,,3291.15,3279.15,0.5,,ENTRY_SIGNAL
3034,2025-06-30 11:05:00,EXIT,3287.056,3281.056,3281.056,3293.056,0.5,-30.0,SL_HIT
3035,2025-06-30 11:16:00,EXIT,3285.15,3279.15,3291.15,3279.15,0.5,30.0,TP_HIT
3036,2025-06-30 11:56:00,ENTRY,3279.982,,3273.982,3285.982,0.5,,ENTRY_SIGNAL
3036,2025-06-30 12:24:00,EXIT,3279.982,3285.982,3273.982,3285.982,0.5,30.0,TP_HIT
3037,2025-06-30 12:34:00,ENTRY,3286.671,,3280.671,3292.671,0.5,,ENTRY_SIGNAL
3037,2025-06-30 13:13:00,EXIT,3286.671,3280.671,3280.671,3292.671,0.5,-30.0,SL_HIT
3038,2025-06-30 13:20:00,ENTRY,3280.806,,3286.806,3274.806,0.5,,ENTRY_SIGNAL
3039,2025-06-30 13:23:00,ENTRY,3280.733,,3274.733,3286.733,0.5,,ENTRY_SIGNAL
3038,2025-06-30 13:50:00,EXIT,3280.806,3286.806,3286.806,3274.806,0.5,-30.0,SL_HIT
3039,2025-06-30 13:50:00,EXIT,3280.733,3286.733,3274.733,3286.733,0.5,30.0,TP_HIT
3040,2025-06-30 14:37:00,ENTRY,3287.524,,3293.524,3281.524,0.5,,ENTRY_SIGNAL
3041,2025-06-30 14:57:00,ENTRY,3287.786,,3281.786,3293.786,0.5,,ENTRY_SIGNAL
3040,2025-06-30 16:15:00,EXIT,3287.524,3293.524,3293.524,3281.524,0.5,-30.0,SL_HIT
3041,2025-06-30 16:15:00,EXIT,3287.786,3293.786,3281.786,3293.786,0.5,30.0,TP_HIT
3042,2025-06-30 17:18:00,ENTRY,3295.947,,3289.947,3301.947,0.5,,ENTRY_SIGNAL
3043,2025-06-30 17:24:00,ENTRY,3296.653,,3302.653,3290.653,0.5,,ENTRY_SIGNAL
3042,2025-06-30 19:11:00,EXIT,3295.947,3301.947,3289.947,3301.947,0.5,30.0,TP_HIT
3043,2025-06-30 19:12:00,EXIT,3296.653,3302.653,3302.653,3290.653,0.5,-30.0,SL_HIT
3044,2025-06-30 19:27:00,ENTRY,3306.921,,3300.921,3312.921,0.5,,ENTRY_SIGNAL
3045,2025-06-30 20:15:00,ENTRY,3308.84,,3302.84,3314.84,0.5,,ENTRY_SIGNAL
3045,2025-06-30 20:49:00,EXIT,3308.84,3302.84,3302.84,3314.84,0.5,-30.0,SL_HIT
3044,2025-06-30 22:51:00,EXIT,3306.921,3312.921,3300.921,3312.921,0.5,30.0,TP_HIT
3046,2025-06-30 23:19:00,ENTRY,3310.497,,3304.497,3316.497,0.5,,ENTRY_SIGNAL
3047,2025-07-01 00:00:00,ENTRY,3311.148,,3317.148,3305.148,0.5,,ENTRY_SIGNAL
3046,2025-07-01 01:05:00,EXIT,3310.497,3316.497,3304.497,3316.497,0.5,30.0,TP_HIT
3047,2025-07-01 01:05:00,EXIT,3311.148,3317.148,3317.148,3305.148,0.5,-30.0,SL_HIT
3048,2025-07-01 01:33:00,ENTRY,3318.711,,3324.711,3312.711,0.5,,ENTRY_SIGNAL
3049,2025-07-01 02:08:00,ENTRY,3316.36,,3322.36,3310.36,0.5,,ENTRY_SIGNAL
3049,2025-07-01 03:48:00,EXIT,3316.36,3322.36,3322.36,3310.36,0.5,-30.0,SL_HIT
3050,2025-07-01 04:12:00,ENTRY,3322.163,,3316.163,3328.163,0.5,,ENTRY_SIGNAL
3048,2025-07-01 05:03:00,EXIT,3318.711,3324.711,3324.711,3312.711,0.5,-30.0,SL_HIT
3050,2025-07-01 05:13:00,EXIT,3322.163,3328.163,3316.163,3328.163,0.5,30.0,TP_HIT
3051,2025-07-01 05:58:00,ENTRY,3329.699,,3323.699,3335.699,0.5,,ENTRY_SIGNAL
3052,2025-07-01 06:03:00,ENTRY,3329.453,,3335.453,3323.453,0.5,,ENTRY_SIGNAL
3052,2025-07-01 07:11:00,EXIT,3329.453,3335.453,3335.453,3323.453,0.5,-30.0,SL_HIT
3051,2025-07-01 07:12:00,EXIT,3329.699,3335.699,3323.699,3335.699,0.5,30.0,TP_HIT
3053,2025-07-01 08:39:00,ENTRY,3340.173,,3346.173,3334.173,0.5,,ENTRY_SIGNAL
3054,2025-07-01 08:53:00,ENTRY,3339.954,,3333.954,3345.954,0.5,,ENTRY_SIGNAL
3054,2025-07-01 09:42:00,EXIT,3339.954,3345.954,3333.954,3345.954,0.5,30.0,TP_HIT
