trade_id,time,type,entry_price,exit_price,sl,tp,lot,pnl,reason
315,2025-10-03 05:50:00,ENTRY,3857.558,,3851.558,3863.558,0.5,,ENTRY_SIGNAL
315,2025-10-03 06:03:00,EXIT,3857.558,3851.558,3851.558,3863.558,0.5,-30.0,SL_HIT
316,2025-10-03 06:59:00,ENTRY,3859.206,,3853.206,3865.206,0.5,,ENTRY_SIGNAL
316,2025-10-03 07:42:00,EXIT,3859.206,3865.206,3853.206,3865.206,0.5,30.0,TP_HIT
317,2025-10-03 08:08:00,ENTRY,3863.516,,3869.516,3857.516,0.5,,ENTRY_SIGNAL
318,2025-10-03 09:03:00,ENTRY,3862.858,,3868.858,3856.858,0.5,,ENTRY_SIGNAL
317,2025-10-03 09:21:00,EXIT,3863.516,3857.516,3869.516,3857.516,0.5,30.0,TP_HIT
318,2025-10-03 09:22:00,EXIT,3862.858,3856.858,3868.858,3856.858,0.5,30.0,TP_HIT
319,2025-10-03 09:51:00,ENTRY,3861.369,,3855.369,3867.369,0.5,,ENTRY_SIGNAL
319,2025-10-03 10:42:00,EXIT,3861.369,3867.369,3855.369,3867.369,0.5,30.0,TP_HIT
320,2025-10-03 10:51:00,ENTRY,3867.317,,3861.317,3873.317,0.5,,ENTRY_SIGNAL
321,2025-10-03 11:05:00,ENTRY,3864.816,,3858.816,3870.816,0.5,,ENTRY_SIGNAL
320,2025-10-03 11:15:00,EXIT,3867.317,3861.317,3861.317,3873.317,0.5,-30.0,SL_HIT
321,2025-10-03 11:17:00,EXIT,3864.816,3858.816,3858.816,3870.816,0.5,-30.0,SL_HIT
322,2025-10-03 12:09:00,ENTRY,3861.584,,3867.584,3855.584,0.5,,ENTRY_SIGNAL
322,2025-10-03 12:32:00,EXIT,3861.584,3867.584,3867.584,3855.584,0.5,-30.0,SL_HIT
323,2025-10-03 14:50:00,ENTRY,3879.062,,3885.062,3873.062,0.5,,ENTRY_SIGNAL
324,2025-10-03 15:05:00,ENTRY,3881.318,,3875.318,3887.318,0.5,,ENTRY_SIGNAL
324,2025-10-03 15:08:00,EXIT,3881.318,3875.318,3875.318,3887.318,0.5,-30.0,SL_HIT
323,2025-10-03 15:24:00,EXIT,3879.062,3885.062,3885.062,3873.062,0.5,-30.0,SL_HIT
325,2025-10-03 17:07:00,ENTRY,3882.25,,3876.25,3888.25,0.5,,ENTRY_SIGNAL
326,2025-10-03 17:09:00,ENTRY,3883.481,,3877.481,3889.481,0.5,,ENTRY_SIGNAL
326,2025-10-03 17:54:00,EXIT,3883.481,3877.481,3877.481,3889.481,0.5,-30.0,SL_HIT
325,2025-10-03 18:36:00,EXIT,3882.25,3888.25,3876.25,3888.25,0.5,30.0,TP_HIT
327,2025-10-03 19:51:00,ENTRY,3888.406,,3882.406,3894.406,0.5,,ENTRY_SIGNAL
327,2025-10-05 22:44:00,EXIT,3888.406,3894.406,3882.406,3894.406,0.5,30.0,TP_HIT
328,2025-10-05 23:53:00,ENTRY,3909.696,,3903.696,3915.696,0.5,,ENTRY_SIGNAL
328,2025-10-06 00:06:00,EXIT,3909.696,3903.696,3903.696,3915.696,0.5,-30.0,SL_HIT
329,2025-10-06 02:10:00,ENTRY,3920.356,,3926.356,3914.356,0.5,,ENTRY_SIGNAL
329,2025-10-06 03:11:00,EXIT,3920.356,3926.356,3926.356,3914.356,0.5,-30.0,SL_HIT
330,2025-10-06 05:00:00,ENTRY,3940.018,,3934.018,3946.018,0.5,,ENTRY_SIGNAL
330,2025-10-06 05:19:00,EXIT,3940.018,3934.018,3934.018,3946.018,0.5,-30.0,SL_HIT
331,2025-10-06 11:50:00,ENTRY,3934.594,,3940.594,3928.594,0.5,,ENTRY_SIGNAL
331,2025-10-06 12:14:00,EXIT,3934.594,3940.594,3940.594,3928.594,0.5,-30.0,SL_HIT
